ordinal,branch_path,gsim,weight
2444,b1m3~b1m3_b2m2_b3m3_b4m4_b5m4_b6m1_b7m4_b8m4_b9m3,CampbellBozorgnia2008() BooreAtkinson2008() SharmaEtAl2009() NathEtAl2012Upper() RaghukanthIyengar20,3.3400234e-04
2445,b1m3~b1m1_b2m3_b3m3_b4m2_b5m2_b6m2_b7m3_b8m2_b9m4,AkkarBommer2010() CampbellBozorgnia2008() SharmaEtAl2009() ToroEtAl2002() ToroEtAl2002() ZhaoEtAl200,3.3300233e-04
2446,b1m3~b1m2_b2m3_b3m3_b4m3_b5m2_b6m2_b7m3_b8m1_b9m1,BooreAtkinson2008() CampbellBozorgnia2008() SharmaEtAl2009() SharmaEtAl2009() ToroEtAl2002() ZhaoEtA,3.3300233e-04
2447,b1m3~b1m1_b2m1_b3m2_b4m1_b5m4_b6m3_b7m4_b8m2_b9m3,AkkarBommer2010() AkkarBommer2010() ToroEtAl2002() AtkinsonBoore2006() RaghukanthIyengar2007() Kanno,3.3300233e-04
2448,b1m3~b1m3_b2m3_b3m4_b4m2_b5m2_b6m1_b7m3_b8m3_b9m4,CampbellBozorgnia2008() CampbellBozorgnia2008() NathEtAl2012Lower() ToroEtAl2002() ToroEtAl2002() At,3.3400234e-04
2449,b1m3~b1m3_b2m4_b3m3_b4m3_b5m3_b6m3_b7m4_b8m2_b9m1,CampbellBozorgnia2008() Kanno2006Shallow() SharmaEtAl2009() SharmaEtAl2009() Campbell2003() Kanno200,3.3300233e-04
2450,b1m3~b1m4_b2m1_b3m4_b4m3_b5m3_b6m1_b7m1_b8m1_b9m3,Kanno2006Shallow() AkkarBommer2010() NathEtAl2012Lower() SharmaEtAl2009() Campbell2003() AtkinsonBoo,3.3400234e-04
2451,b1m3~b1m3_b2m1_b3m1_b4m1_b5m3_b6m2_b7m4_b8m3_b9m3,CampbellBozorgnia2008() AkkarBommer2010() AtkinsonBoore2006() AtkinsonBoore2006() Campbell2003() Zha,3.3300233e-04
2452,b1m3~b1m4_b2m1_b3m1_b4m1_b5m4_b6m2_b7m4_b8m3_b9m4,Kanno2006Shallow() AkkarBommer2010() AtkinsonBoore2006() AtkinsonBoore2006() RaghukanthIyengar2007(),3.3300233e-04
2453,b1m3~b1m4_b2m1_b3m2_b4m2_b5m4_b6m2_b7m4_b8m3_b9m1,Kanno2006Shallow() AkkarBommer2010() ToroEtAl2002() ToroEtAl2002() RaghukanthIyengar2007() ZhaoEtAl2,3.3300233e-04
2454,b1m3~b1m3_b2m3_b3m2_b4m3_b5m4_b6m2_b7m1_b8m4_b9m1,CampbellBozorgnia2008() CampbellBozorgnia2008() ToroEtAl2002() SharmaEtAl2009() RaghukanthIyengar200,3.3300233e-04
2455,b1m3~b1m4_b2m1_b3m1_b4m3_b5m4_b6m1_b7m1_b8m3_b9m4,Kanno2006Shallow() AkkarBommer2010() AtkinsonBoore2006() SharmaEtAl2009() RaghukanthIyengar2007() At,3.3400234e-04
2456,b1m3~b1m1_b2m5_b3m3_b4m3_b5m1_b6m1_b7m4_b8m2_b9m3,AkkarBommer2010() SharmaEtAl2009() SharmaEtAl2009() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoo,3.3400234e-04
2457,b1m3~b1m2_b2m5_b3m1_b4m3_b5m1_b6m1_b7m3_b8m2_b9m4,BooreAtkinson2008() SharmaEtAl2009() AtkinsonBoore2006() SharmaEtAl2009() AtkinsonBoore2006() Atkins,3.3400234e-04
2458,b1m3~b1m1_b2m3_b3m3_b4m4_b5m3_b6m2_b7m1_b8m1_b9m4,AkkarBommer2010() CampbellBozorgnia2008() SharmaEtAl2009() NathEtAl2012Upper() Campbell2003() ZhaoEt,3.3300233e-04
2459,b1m3~b1m3_b2m2_b3m4_b4m4_b5m3_b6m1_b7m3_b8m1_b9m1,CampbellBozorgnia2008() BooreAtkinson2008() NathEtAl2012Lower() NathEtAl2012Upper() Campbell2003() A,3.3400234e-04
2460,b1m3~b1m1_b2m5_b3m2_b4m3_b5m1_b6m2_b7m4_b8m4_b9m4,AkkarBommer2010() SharmaEtAl2009() ToroEtAl2002() SharmaEtAl2009() AtkinsonBoore2006() ZhaoEtAl2006S,3.3300233e-04
2461,b1m3~b1m1_b2m5_b3m4_b4m2_b5m1_b6m3_b7m2_b8m2_b9m3,AkkarBommer2010() SharmaEtAl2009() NathEtAl2012Lower() ToroEtAl2002() AtkinsonBoore2006() Kanno2006D,3.3300233e-04
2462,b1m3~b1m1_b2m2_b3m4_b4m1_b5m2_b6m2_b7m3_b8m2_b9m2,AkkarBommer2010() BooreAtkinson2008() NathEtAl2012Lower() AtkinsonBoore2006() ToroEtAl2002() ZhaoEtA,3.3300233e-04
2463,b1m3~b1m3_b2m1_b3m3_b4m1_b5m1_b6m2_b7m1_b8m4_b9m3,CampbellBozorgnia2008() AkkarBommer2010() SharmaEtAl2009() AtkinsonBoore2006() AtkinsonBoore2006() Z,3.3300233e-04
2464,b1m3~b1m2_b2m3_b3m3_b4m3_b5m3_b6m1_b7m1_b8m1_b9m4,BooreAtkinson2008() CampbellBozorgnia2008() SharmaEtAl2009() SharmaEtAl2009() Campbell2003() Atkinso,3.3400234e-04
2465,b1m3~b1m2_b2m1_b3m1_b4m2_b5m3_b6m3_b7m3_b8m3_b9m1,BooreAtkinson2008() AkkarBommer2010() AtkinsonBoore2006() ToroEtAl2002() Campbell2003() Kanno2006Dee,3.3300233e-04
2466,b1m3~b1m2_b2m5_b3m3_b4m2_b5m4_b6m2_b7m4_b8m3_b9m1,BooreAtkinson2008() SharmaEtAl2009() SharmaEtAl2009() ToroEtAl2002() RaghukanthIyengar2007() ZhaoEtA,3.3300233e-04
2467,b1m3~b1m3_b2m4_b3m2_b4m2_b5m2_b6m3_b7m1_b8m3_b9m1,CampbellBozorgnia2008() Kanno2006Shallow() ToroEtAl2002() ToroEtAl2002() ToroEtAl2002() Kanno2006Dee,3.3300233e-04
2468,b1m3~b1m4_b2m1_b3m4_b4m4_b5m3_b6m1_b7m2_b8m4_b9m3,Kanno2006Shallow() AkkarBommer2010() NathEtAl2012Lower() NathEtAl2012Upper() Campbell2003() Atkinson,3.3400234e-04
2469,b1m3~b1m3_b2m5_b3m3_b4m3_b5m1_b6m2_b7m3_b8m1_b9m3,CampbellBozorgnia2008() SharmaEtAl2009() SharmaEtAl2009() SharmaEtAl2009() AtkinsonBoore2006() ZhaoE,3.3300233e-04
2470,b1m3~b1m3_b2m1_b3m4_b4m2_b5m2_b6m3_b7m3_b8m3_b9m3,CampbellBozorgnia2008() AkkarBommer2010() NathEtAl2012Lower() ToroEtAl2002() ToroEtAl2002() Kanno200,3.3300233e-04
2471,b1m3~b1m1_b2m4_b3m1_b4m3_b5m4_b6m3_b7m2_b8m3_b9m3,AkkarBommer2010() Kanno2006Shallow() AtkinsonBoore2006() SharmaEtAl2009() RaghukanthIyengar2007() Ka,3.3300233e-04
2472,b1m3~b1m2_b2m2_b3m2_b4m3_b5m3_b6m2_b7m1_b8m1_b9m2,BooreAtkinson2008() BooreAtkinson2008() ToroEtAl2002() SharmaEtAl2009() Campbell2003() ZhaoEtAl2006S,3.3300233e-04
2473,b1m3~b1m1_b2m5_b3m3_b4m2_b5m1_b6m1_b7m4_b8m2_b9m2,AkkarBommer2010() SharmaEtAl2009() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() AtkinsonBoore,3.3400234e-04
2474,b1m3~b1m3_b2m2_b3m4_b4m3_b5m4_b6m2_b7m3_b8m3_b9m4,CampbellBozorgnia2008() BooreAtkinson2008() NathEtAl2012Lower() SharmaEtAl2009() RaghukanthIyengar20,3.3300233e-04
2475,b1m3~b1m3_b2m2_b3m4_b4m4_b5m1_b6m3_b7m3_b8m4_b9m3,CampbellBozorgnia2008() BooreAtkinson2008() NathEtAl2012Lower() NathEtAl2012Upper() AtkinsonBoore200,3.3300233e-04
2476,b1m3~b1m2_b2m5_b3m4_b4m2_b5m3_b6m3_b7m2_b8m1_b9m2,BooreAtkinson2008() SharmaEtAl2009() NathEtAl2012Lower() ToroEtAl2002() Campbell2003() Kanno2006Deep,3.3300233e-04
2477,b1m3~b1m2_b2m2_b3m1_b4m2_b5m1_b6m3_b7m1_b8m2_b9m1,BooreAtkinson2008() BooreAtkinson2008() AtkinsonBoore2006() ToroEtAl2002() AtkinsonBoore2006() Kanno,3.3300233e-04
2478,b1m3~b1m1_b2m3_b3m4_b4m4_b5m1_b6m2_b7m2_b8m1_b9m1,AkkarBommer2010() CampbellBozorgnia2008() NathEtAl2012Lower() NathEtAl2012Upper() AtkinsonBoore2006(,3.3300233e-04
2479,b1m3~b1m3_b2m1_b3m4_b4m4_b5m4_b6m2_b7m4_b8m1_b9m4,CampbellBozorgnia2008() AkkarBommer2010() NathEtAl2012Lower() NathEtAl2012Upper() RaghukanthIyengar2,3.3300233e-04
2480,b1m3~b1m3_b2m2_b3m4_b4m1_b5m3_b6m3_b7m2_b8m4_b9m2,CampbellBozorgnia2008() BooreAtkinson2008() NathEtAl2012Lower() AtkinsonBoore2006() Campbell2003() K,3.3300233e-04
2481,b1m3~b1m4_b2m1_b3m1_b4m2_b5m3_b6m2_b7m2_b8m2_b9m1,Kanno2006Shallow() AkkarBommer2010() AtkinsonBoore2006() ToroEtAl2002() Campbell2003() ZhaoEtAl2006S,3.3300233e-04
2482,b1m3~b1m3_b2m1_b3m2_b4m1_b5m4_b6m1_b7m1_b8m3_b9m3,CampbellBozorgnia2008() AkkarBommer2010() ToroEtAl2002() AtkinsonBoore2006() RaghukanthIyengar2007(),3.3400234e-04
2483,b1m3~b1m1_b2m1_b3m3_b4m4_b5m2_b6m3_b7m3_b8m4_b9m4,AkkarBommer2010() AkkarBommer2010() SharmaEtAl2009() NathEtAl2012Upper() ToroEtAl2002() Kanno2006Dee,3.3300233e-04
2484,b1m3~b1m4_b2m2_b3m4_b4m2_b5m4_b6m2_b7m2_b8m3_b9m1,Kanno2006Shallow() BooreAtkinson2008() NathEtAl2012Lower() ToroEtAl2002() RaghukanthIyengar2007() Zh,3.3300233e-04
2485,b1m3~b1m1_b2m2_b3m4_b4m2_b5m2_b6m1_b7m4_b8m1_b9m1,AkkarBommer2010() BooreAtkinson2008() NathEtAl2012Lower() ToroEtAl2002() ToroEtAl2002() AtkinsonBoor,3.3400234e-04
2486,b1m3~b1m4_b2m3_b3m4_b4m1_b5m4_b6m1_b7m2_b8m3_b9m1,Kanno2006Shallow() CampbellBozorgnia2008() NathEtAl2012Lower() AtkinsonBoore2006() RaghukanthIyengar,3.3400234e-04
2487,b1m3~b1m2_b2m3_b3m4_b4m4_b5m2_b6m1_b7m3_b8m1_b9m4,BooreAtkinson2008() CampbellBozorgnia2008() NathEtAl2012Lower() NathEtAl2012Upper() ToroEtAl2002() A,3.3400234e-04
2488,b1m3~b1m2_b2m5_b3m1_b4m4_b5m2_b6m2_b7m3_b8m4_b9m1,BooreAtkinson2008() SharmaEtAl2009() AtkinsonBoore2006() NathEtAl2012Upper() ToroEtAl2002() ZhaoEtAl,3.3300233e-04
2489,b1m3~b1m2_b2m3_b3m1_b4m4_b5m2_b6m3_b7m1_b8m2_b9m1,BooreAtkinson2008() CampbellBozorgnia2008() AtkinsonBoore2006() NathEtAl2012Upper() ToroEtAl2002() K,3.3300233e-04
2490,b1m3~b1m2_b2m4_b3m1_b4m1_b5m2_b6m1_b7m3_b8m4_b9m4,BooreAtkinson2008() Kanno2006Shallow() AtkinsonBoore2006() AtkinsonBoore2006() ToroEtAl2002() Atkins,3.3400234e-04
2491,b1m3~b1m1_b2m1_b3m4_b4m1_b5m1_b6m2_b7m4_b8m1_b9m4,AkkarBommer2010() AkkarBommer2010() NathEtAl2012Lower() AtkinsonBoore2006() AtkinsonBoore2006() Zhao,3.3300233e-04
2492,b1m3~b1m1_b2m3_b3m4_b4m3_b5m3_b6m1_b7m4_b8m1_b9m1,AkkarBommer2010() CampbellBozorgnia2008() NathEtAl2012Lower() SharmaEtAl2009() Campbell2003() Atkins,3.3400234e-04
2493,b1m3~b1m4_b2m5_b3m1_b4m3_b5m1_b6m1_b7m2_b8m4_b9m1,Kanno2006Shallow() SharmaEtAl2009() AtkinsonBoore2006() SharmaEtAl2009() AtkinsonBoore2006() Atkinso,3.3400234e-04
2494,b1m3~b1m2_b2m2_b3m4_b4m2_b5m1_b6m3_b7m2_b8m3_b9m2,BooreAtkinson2008() BooreAtkinson2008() NathEtAl2012Lower() ToroEtAl2002() AtkinsonBoore2006() Kanno,3.3300233e-04
2495,b1m3~b1m4_b2m2_b3m2_b4m4_b5m2_b6m3_b7m4_b8m2_b9m4,Kanno2006Shallow() BooreAtkinson2008() ToroEtAl2002() NathEtAl2012Upper() ToroEtAl2002() Kanno2006De,3.3300233e-04
2496,b1m3~b1m1_b2m3_b3m1_b4m2_b5m3_b6m3_b7m4_b8m2_b9m3,AkkarBommer2010() CampbellBozorgnia2008() AtkinsonBoore2006() ToroEtAl2002() Campbell2003() Kanno200,3.3300233e-04
2497,b1m3~b1m4_b2m4_b3m4_b4m4_b5m4_b6m1_b7m2_b8m2_b9m3,Kanno2006Shallow() Kanno2006Shallow() NathEtAl2012Lower() NathEtAl2012Upper() RaghukanthIyengar2007(,3.3400234e-04
2498,b1m3~b1m3_b2m4_b3m1_b4m4_b5m1_b6m3_b7m2_b8m3_b9m4,CampbellBozorgnia2008() Kanno2006Shallow() AtkinsonBoore2006() NathEtAl2012Upper() AtkinsonBoore2006,3.3300233e-04
2499,b1m3~b1m2_b2m1_b3m3_b4m2_b5m1_b6m3_b7m3_b8m3_b9m2,BooreAtkinson2008() AkkarBommer2010() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() Kanno2006D,3.3300233e-04
2500,b1m3~b1m4_b2m3_b3m1_b4m3_b5m2_b6m1_b7m2_b8m4_b9m4,Kanno2006Shallow() CampbellBozorgnia2008() AtkinsonBoore2006() SharmaEtAl2009() ToroEtAl2002() Atkin,3.3400234e-04
2501,b1m3~b1m3_b2m4_b3m2_b4m3_b5m2_b6m1_b7m2_b8m4_b9m2,CampbellBozorgnia2008() Kanno2006Shallow() ToroEtAl2002() SharmaEtAl2009() ToroEtAl2002() AtkinsonBo,3.3400234e-04
2502,b1m3~b1m3_b2m3_b3m4_b4m2_b5m1_b6m2_b7m2_b8m1_b9m3,CampbellBozorgnia2008() CampbellBozorgnia2008() NathEtAl2012Lower() ToroEtAl2002() AtkinsonBoore2006,3.3300233e-04
2503,b1m3~b1m4_b2m5_b3m3_b4m3_b5m3_b6m1_b7m3_b8m1_b9m4,Kanno2006Shallow() SharmaEtAl2009() SharmaEtAl2009() SharmaEtAl2009() Campbell2003() AtkinsonBoore20,3.3400234e-04
2504,b1m3~b1m4_b2m5_b3m4_b4m3_b5m1_b6m1_b7m4_b8m4_b9m2,Kanno2006Shallow() SharmaEtAl2009() NathEtAl2012Lower() SharmaEtAl2009() AtkinsonBoore2006() Atkinso,3.3400234e-04
2505,b1m3~b1m1_b2m3_b3m1_b4m2_b5m4_b6m3_b7m1_b8m1_b9m4,AkkarBommer2010() CampbellBozorgnia2008() AtkinsonBoore2006() ToroEtAl2002() RaghukanthIyengar2007(),3.3300233e-04
2506,b1m3~b1m4_b2m1_b3m1_b4m1_b5m4_b6m1_b7m2_b8m2_b9m1,Kanno2006Shallow() AkkarBommer2010() AtkinsonBoore2006() AtkinsonBoore2006() RaghukanthIyengar2007(),3.3400234e-04
2507,b1m3~b1m4_b2m4_b3m3_b4m2_b5m2_b6m1_b7m4_b8m3_b9m4,Kanno2006Shallow() Kanno2006Shallow() SharmaEtAl2009() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore20,3.3400234e-04
2508,b1m3~b1m1_b2m1_b3m2_b4m2_b5m4_b6m2_b7m1_b8m4_b9m3,AkkarBommer2010() AkkarBommer2010() ToroEtAl2002() ToroEtAl2002() RaghukanthIyengar2007() ZhaoEtAl20,3.3300233e-04
2509,b1m3~b1m4_b2m3_b3m4_b4m1_b5m2_b6m3_b7m2_b8m2_b9m1,Kanno2006Shallow() CampbellBozorgnia2008() NathEtAl2012Lower() AtkinsonBoore2006() ToroEtAl2002() Ka,3.3300233e-04
2510,b1m3~b1m2_b2m2_b3m4_b4m3_b5m3_b6m2_b7m3_b8m3_b9m2,BooreAtkinson2008() BooreAtkinson2008() NathEtAl2012Lower() SharmaEtAl2009() Campbell2003() ZhaoEtAl,3.3300233e-04
2511,b1m3~b1m3_b2m4_b3m4_b4m2_b5m1_b6m3_b7m2_b8m1_b9m3,CampbellBozorgnia2008() Kanno2006Shallow() NathEtAl2012Lower() ToroEtAl2002() AtkinsonBoore2006() Ka,3.3300233e-04
2512,b1m3~b1m4_b2m1_b3m3_b4m3_b5m1_b6m2_b7m2_b8m3_b9m3,Kanno2006Shallow() AkkarBommer2010() SharmaEtAl2009() SharmaEtAl2009() AtkinsonBoore2006() ZhaoEtAl2,3.3300233e-04
2513,b1m3~b1m4_b2m2_b3m2_b4m4_b5m3_b6m2_b7m3_b8m3_b9m4,Kanno2006Shallow() BooreAtkinson2008() ToroEtAl2002() NathEtAl2012Upper() Campbell2003() ZhaoEtAl200,3.3300233e-04
2514,b1m3~b1m4_b2m5_b3m2_b4m4_b5m1_b6m2_b7m3_b8m4_b9m3,Kanno2006Shallow() SharmaEtAl2009() ToroEtAl2002() NathEtAl2012Upper() AtkinsonBoore2006() ZhaoEtAl2,3.3300233e-04
2515,b1m3~b1m4_b2m4_b3m2_b4m3_b5m2_b6m1_b7m3_b8m2_b9m2,Kanno2006Shallow() Kanno2006Shallow() ToroEtAl2002() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore20,3.3400234e-04
2516,b1m3~b1m2_b2m5_b3m2_b4m2_b5m2_b6m3_b7m1_b8m2_b9m4,BooreAtkinson2008() SharmaEtAl2009() ToroEtAl2002() ToroEtAl2002() ToroEtAl2002() Kanno2006Deep() At,3.3300233e-04
2517,b1m3~b1m3_b2m2_b3m4_b4m2_b5m4_b6m2_b7m3_b8m3_b9m1,CampbellBozorgnia2008() BooreAtkinson2008() NathEtAl2012Lower() ToroEtAl2002() RaghukanthIyengar2007,3.3300233e-04
2518,b1m3~b1m4_b2m2_b3m3_b4m1_b5m2_b6m3_b7m3_b8m3_b9m2,Kanno2006Shallow() BooreAtkinson2008() SharmaEtAl2009() AtkinsonBoore2006() ToroEtAl2002() Kanno2006,3.3300233e-04
2519,b1m3~b1m3_b2m1_b3m4_b4m3_b5m3_b6m2_b7m3_b8m3_b9m1,CampbellBozorgnia2008() AkkarBommer2010() NathEtAl2012Lower() SharmaEtAl2009() Campbell2003() ZhaoEt,3.3300233e-04
2520,b1m3~b1m2_b2m2_b3m4_b4m2_b5m3_b6m3_b7m1_b8m2_b9m4,BooreAtkinson2008() BooreAtkinson2008() NathEtAl2012Lower() ToroEtAl2002() Campbell2003() Kanno2006D,3.3300233e-04
2521,b1m3~b1m2_b2m3_b3m2_b4m1_b5m4_b6m2_b7m1_b8m4_b9m1,BooreAtkinson2008() CampbellBozorgnia2008() ToroEtAl2002() AtkinsonBoore2006() RaghukanthIyengar2007,3.3300233e-04
2522,b1m3~b1m2_b2m2_b3m4_b4m3_b5m4_b6m1_b7m2_b8m1_b9m3,BooreAtkinson2008() BooreAtkinson2008() NathEtAl2012Lower() SharmaEtAl2009() RaghukanthIyengar2007(),3.3400234e-04
2523,b1m3~b1m1_b2m2_b3m4_b4m3_b5m3_b6m1_b7m3_b8m4_b9m4,AkkarBommer2010() BooreAtkinson2008() NathEtAl2012Lower() SharmaEtAl2009() Campbell2003() AtkinsonBo,3.3400234e-04
2524,b1m3~b1m1_b2m3_b3m3_b4m2_b5m1_b6m2_b7m2_b8m2_b9m1,AkkarBommer2010() CampbellBozorgnia2008() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() ZhaoEt,3.3300233e-04
2525,b1m3~b1m2_b2m1_b3m1_b4m1_b5m3_b6m3_b7m4_b8m3_b9m2,BooreAtkinson2008() AkkarBommer2010() AtkinsonBoore2006() AtkinsonBoore2006() Campbell2003() Kanno20,3.3300233e-04
2526,b1m3~b1m2_b2m4_b3m4_b4m3_b5m4_b6m3_b7m4_b8m1_b9m2,BooreAtkinson2008() Kanno2006Shallow() NathEtAl2012Lower() SharmaEtAl2009() RaghukanthIyengar2007() ,3.3300233e-04
2527,b1m3~b1m1_b2m5_b3m4_b4m2_b5m1_b6m1_b7m4_b8m3_b9m1,AkkarBommer2010() SharmaEtAl2009() NathEtAl2012Lower() ToroEtAl2002() AtkinsonBoore2006() AtkinsonBo,3.3400234e-04
2528,b1m3~b1m4_b2m5_b3m2_b4m4_b5m2_b6m1_b7m2_b8m4_b9m1,Kanno2006Shallow() SharmaEtAl2009() ToroEtAl2002() NathEtAl2012Upper() ToroEtAl2002() AtkinsonBoore2,3.3400234e-04
2529,b1m3~b1m1_b2m5_b3m1_b4m4_b5m2_b6m1_b7m2_b8m4_b9m2,AkkarBommer2010() SharmaEtAl2009() AtkinsonBoore2006() NathEtAl2012Upper() ToroEtAl2002() AtkinsonBo,3.3400234e-04
2530,b1m3~b1m3_b2m2_b3m2_b4m1_b5m4_b6m1_b7m1_b8m2_b9m3,CampbellBozorgnia2008() BooreAtkinson2008() ToroEtAl2002() AtkinsonBoore2006() RaghukanthIyengar2007,3.3400234e-04
2531,b1m3~b1m2_b2m5_b3m2_b4m1_b5m2_b6m1_b7m4_b8m4_b9m3,BooreAtkinson2008() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() ToroEtAl2002() AtkinsonBoore,3.3400234e-04
2532,b1m3~b1m3_b2m1_b3m2_b4m3_b5m3_b6m1_b7m2_b8m1_b9m4,CampbellBozorgnia2008() AkkarBommer2010() ToroEtAl2002() SharmaEtAl2009() Campbell2003() AtkinsonBoo,3.3400234e-04
2533,b1m3~b1m3_b2m4_b3m2_b4m2_b5m1_b6m3_b7m2_b8m4_b9m2,CampbellBozorgnia2008() Kanno2006Shallow() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore2006() Kanno20,3.3300233e-04
2534,b1m3~b1m4_b2m5_b3m4_b4m4_b5m2_b6m2_b7m4_b8m3_b9m1,Kanno2006Shallow() SharmaEtAl2009() NathEtAl2012Lower() NathEtAl2012Upper() ToroEtAl2002() ZhaoEtAl2,3.3300233e-04
2535,b1m3~b1m1_b2m2_b3m3_b4m2_b5m1_b6m1_b7m2_b8m3_b9m1,AkkarBommer2010() BooreAtkinson2008() SharmaEtAl2009() ToroEtAl2002() AtkinsonBoore2006() AtkinsonBo,3.3400234e-04
2536,b1m3~b1m2_b2m5_b3m3_b4m2_b5m4_b6m2_b7m2_b8m3_b9m4,BooreAtkinson2008() SharmaEtAl2009() SharmaEtAl2009() ToroEtAl2002() RaghukanthIyengar2007() ZhaoEtA,3.3300233e-04
2537,b1m3~b1m4_b2m2_b3m1_b4m2_b5m4_b6m3_b7m1_b8m4_b9m2,Kanno2006Shallow() BooreAtkinson2008() AtkinsonBoore2006() ToroEtAl2002() RaghukanthIyengar2007() Ka,3.3300233e-04
2538,b1m3~b1m1_b2m1_b3m2_b4m1_b5m3_b6m1_b7m2_b8m1_b9m2,AkkarBommer2010() AkkarBommer2010() ToroEtAl2002() AtkinsonBoore2006() Campbell2003() AtkinsonBoore2,3.3400234e-04
2539,b1m3~b1m2_b2m4_b3m4_b4m2_b5m4_b6m3_b7m3_b8m1_b9m2,BooreAtkinson2008() Kanno2006Shallow() NathEtAl2012Lower() ToroEtAl2002() RaghukanthIyengar2007() Ka,3.3300233e-04
2540,b1m3~b1m3_b2m3_b3m4_b4m2_b5m2_b6m2_b7m2_b8m2_b9m1,CampbellBozorgnia2008() CampbellBozorgnia2008() NathEtAl2012Lower() ToroEtAl2002() ToroEtAl2002() Zh,3.3300233e-04
2541,b1m3~b1m4_b2m2_b3m1_b4m3_b5m3_b6m1_b7m1_b8m4_b9m4,Kanno2006Shallow() BooreAtkinson2008() AtkinsonBoore2006() SharmaEtAl2009() Campbell2003() AtkinsonB,3.3400234e-04
2542,b1m3~b1m2_b2m1_b3m1_b4m3_b5m1_b6m3_b7m1_b8m1_b9m2,BooreAtkinson2008() AkkarBommer2010() AtkinsonBoore2006() SharmaEtAl2009() AtkinsonBoore2006() Kanno,3.3300233e-04
2543,b1m3~b1m1_b2m3_b3m2_b4m2_b5m2_b6m2_b7m2_b8m1_b9m2,AkkarBommer2010() CampbellBozorgnia2008() ToroEtAl2002() ToroEtAl2002() ToroEtAl2002() ZhaoEtAl2006S,3.3300233e-04
2544,b1m3~b1m1_b2m2_b3m3_b4m3_b5m2_b6m2_b7m4_b8m1_b9m2,AkkarBommer2010() BooreAtkinson2008() SharmaEtAl2009() SharmaEtAl2009() ToroEtAl2002() ZhaoEtAl2006S,3.3300233e-04
2545,b1m3~b1m2_b2m3_b3m4_b4m4_b5m2_b6m1_b7m1_b8m2_b9m3,BooreAtkinson2008() CampbellBozorgnia2008() NathEtAl2012Lower() NathEtAl2012Upper() ToroEtAl2002() A,3.3400234e-04
2546,b1m3~b1m4_b2m3_b3m3_b4m3_b5m4_b6m2_b7m4_b8m2_b9m1,Kanno2006Shallow() CampbellBozorgnia2008() SharmaEtAl2009() SharmaEtAl2009() RaghukanthIyengar2007(),3.3300233e-04
2547,b1m3~b1m4_b2m3_b3m1_b4m2_b5m2_b6m2_b7m1_b8m1_b9m1,Kanno2006Shallow() CampbellBozorgnia2008() AtkinsonBoore2006() ToroEtAl2002() ToroEtAl2002() ZhaoEtA,3.3300233e-04
2548,b1m3~b1m3_b2m3_b3m3_b4m3_b5m1_b6m1_b7m1_b8m3_b9m4,CampbellBozorgnia2008() CampbellBozorgnia2008() SharmaEtAl2009() SharmaEtAl2009() AtkinsonBoore2006(,3.3400234e-04
2549,b1m3~b1m2_b2m1_b3m4_b4m4_b5m3_b6m1_b7m2_b8m3_b9m3,BooreAtkinson2008() AkkarBommer2010() NathEtAl2012Lower() NathEtAl2012Upper() Campbell2003() Atkinso,3.3400234e-04
2550,b1m3~b1m2_b2m5_b3m1_b4m4_b5m4_b6m3_b7m1_b8m4_b9m1,BooreAtkinson2008() SharmaEtAl2009() AtkinsonBoore2006() NathEtAl2012Upper() RaghukanthIyengar2007(),3.3300233e-04
2551,b1m3~b1m3_b2m4_b3m2_b4m2_b5m1_b6m2_b7m1_b8m2_b9m3,CampbellBozorgnia2008() Kanno2006Shallow() ToroEtAl2002() ToroEtAl2002() AtkinsonBoore2006() ZhaoEtA,3.3300233e-04
2552,b1m3~b1m2_b2m1_b3m4_b4m4_b5m2_b6m2_b7m2_b8m1_b9m3,BooreAtkinson2008() AkkarBommer2010() NathEtAl2012Lower() NathEtAl2012Upper() ToroEtAl2002() ZhaoEtA,3.3300233e-04
2553,b1m3~b1m3_b2m1_b3m1_b4m1_b5m2_b6m2_b7m1_b8m3_b9m4,CampbellBozorgnia2008() AkkarBommer2010() AtkinsonBoore2006() AtkinsonBoore2006() ToroEtAl2002() Zha,3.3300233e-04
2554,b1m3~b1m1_b2m2_b3m3_b4m3_b5m1_b6m1_b7m1_b8m3_b9m4,AkkarBommer2010() BooreAtkinson2008() SharmaEtAl2009() SharmaEtAl2009() AtkinsonBoore2006() Atkinson,3.3400234e-04
2555,b1m3~b1m2_b2m5_b3m4_b4m4_b5m4_b6m3_b7m2_b8m4_b9m4,BooreAtkinson2008() SharmaEtAl2009() NathEtAl2012Lower() NathEtAl2012Upper() RaghukanthIyengar2007(),3.3300233e-04
2556,b1m3~b1m2_b2m4_b3m2_b4m4_b5m2_b6m1_b7m4_b8m3_b9m1,BooreAtkinson2008() Kanno2006Shallow() ToroEtAl2002() NathEtAl2012Upper() ToroEtAl2002() AtkinsonBoo,3.3400234e-04
