YEAR	MONTH	DAY	HH	MM	SS	LAT	LON	DEPTH	DEPTH_ERR	NMAG_TYPE	MAG	MAG_ERR	MAG_MW	MAG_MW_ERR	SOURCE	SHOCK_TYPE
1975	4	21	21	4	39.2	14.4954	56.3679	33	-1	mb	4.5	-1	4.7	0.41	ISC	Aftershock
1975	4	21	22	9	48.35	35.632	80.04	15	0	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	4	22	0	34	49.51	14.5661	56.3632	33	-1	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	4	22	7	59	44.38	14.3624	56.2877	33	-1	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	4	22	8	31	21.54	14.3768	56.2976	45	26	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	4	22	15	23	4.96	14.5267	56.5395	33	-1	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	4	22	16	17	29.5	14.6898	56.3926	33	-1	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	4	22	18	25	37.95	14.369	56.558	21.6	7.22	mb	5	-1	5.2	0.42	ISC	Aftershock
1975	4	22	21	23	29.63	6.208	95.159	130	0	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	4	22	21	35	24.56	14.418	56.554	10.9	5.93	mb	5.1	-1	5.3	0.42	ISC	Aftershock
1975	4	22	22	17	49.45	14.327	56.51	19.8	3.15	mb	4.9	-1	5.1	0.41	ISC	Aftershock
1975	4	22	23	12	59.78	14.9458	56.0635	33	-1	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	4	22	23	27	11.57	14.314	56.581	8.9	4.19	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	4	23	0	9	8.21	14.3237	56.4429	33	-1	mb	4.3	-1	4.5	0.41	ISC	Aftershock
1975	4	23	3	46	15.83	14.7459	56.0881	33	-1	mb	4.5	-1	4.7	0.41	ISC	Aftershock
1975	4	23	5	12	53.97	14.4341	56.5704	68.4	27	mb	4.9	-1	5.1	0.41	ISC	Aftershock
1975	4	23	7	34	54.12	33.661	58.2064	33	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	4	23	8	14	44.38	13.369	56.3829	0	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	4	23	8	16	29.89	14.4658	56.5359	17.7	-1	mb	4.9	-1	5.1	0.41	ISC	Aftershock
1975	4	23	8	17	41.29	14.3698	56.6404	79.3	18	mb	5.1	-1	5.3	0.42	ISC	Aftershock
1975	4	23	9	7	23.8	35.807	73.501	35	0	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	4	23	10	8	2.87	14.3611	56.5973	43.5	16	mb	5	-1	5.2	0.42	ISC	Aftershock
1975	4	23	10	25	18.05	14.3448	56.7787	33	-1	mb	4.4	-1	4.6	0.41	ISC	Aftershock
1975	4	23	12	5	39.98	14.6588	57.117	54	91	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	4	23	15	2	15.69	14.7633	56.6704	42.2	41	mb	5	-1	5.2	0.42	ISC	Aftershock
1975	4	23	15	12	4.97	14.518	56.585	22.3	0	mb	4.9	-1	5.1	0.41	ISC	Aftershock
1975	4	23	18	45	48.5	14.5332	56.4028	58.7	26	mb	4.5	-1	4.7	0.41	ISC	Aftershock
1975	4	24	0	5	41.98	14.2431	56.4112	33	-1	mb	4.9	-1	5.1	0.41	ISC	Aftershock
1975	4	24	1	35	55.29	27.473	87.069	41.9	0	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	4	24	1	53	44.71	30.0659	67.896	26.5	14	mb	4.4	-1	4.6	0.41	ISC	Aftershock
1975	4	24	5	30	25.24	14.3207	56.4744	33	-1	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	4	24	7	54	16.44	36.5915	71.3575	184.2	6	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	4	25	23	49	3	36.5	70.5	223	-1	mb	3.5	-1	3.7	0.4	ISC	Mainshock
1975	4	26	19	36	12.62	14.43	56.618	10	0	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	4	27	17	35	17.13	4.8359	62.0739	0	-1	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	4	28	9	18	59.93	35.857	79.883	10	0	MW	4.7	-1	4.9	0.34	EHB	Foreshock
1975	4	28	9	19	1.41	35.8611	79.9141	33	-1	mb	4.7	-1	4.9	0.41	ISC	Foreshock
1975	4	28	11	6	40.88	35.801	79.918	3.4	2.15	mb	5.8	-1	6	0.42	ISC	Mainshock
1975	4	28	11	58	31.67	35.924	80.017	0.2	5.87	mb	5.2	-1	5.4	0.42	ISC	Aftershock
1975	4	28	13	5	58.42	35.7646	80.0235	31.8	23	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	4	28	23	25	1.65	35.9332	80.0628	33	-1	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	4	29	3	7	57.63	35.855	79.939	5	0	mb	5	-1	5.2	0.42	ISC	Aftershock
1975	4	29	5	9	29.71	35.756	80.105	33	-1	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	4	29	12	3	14.63	14.6509	56.4908	71.8	19	mb	5	-1	5.2	0.42	ISC	Mainshock
1975	4	30	3	6	26.29	35.964	80.064	10	0	mb	4.9	-1	5.1	0.41	ISC	Aftershock
1975	4	30	3	8	27.78	28.2168	78.9397	33	-1	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	4	30	8	51	17.85	30.7528	96.9992	15	25	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	4	30	9	8	32.06	20.2261	100.9934	33	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	4	30	22	8	46.36	14.57	56.336	15	0	mb	4.9	-1	5.1	0.41	ISC	Aftershock
1975	4	30	23	40	27.99	14.46	56.51	4.8	3.85	mb	5.2	-1	5.4	0.42	ISC	Mainshock
1975	5	1	2	37	44.28	14.544	56.434	26.6	8.19	mb	5	-1	5.2	0.42	ISC	Aftershock
1975	5	1	10	53	57.3	36.4764	71.0737	109.8	4	mb	3.9	-1	4.1	0.41	ISC	Mainshock
1975	5	2	2	15	4.33	36.24	70.3074	235.3	4	mb	3.9	-1	4.1	0.41	ISC	Mainshock
1975	5	4	7	51	45.79	35.8119	79.9487	24.9	16	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	5	5	5	18	46.8	33.085	92.87	1.4	2.45	mb	5.6	-1	5.8	0.42	ISC	Mainshock
1975	5	5	5	29	57.27	33.2174	92.9661	51.2	36	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	5	5	19	27	44.35	35.872	79.998	10	0	mb	5	-1	5.2	0.42	ISC	Aftershock
1975	5	5	19	47	41.98	28.168	55.739	54.4	7	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	5	7	16	26	26	36.6	70.6	160	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
1975	5	7	18	22	38.07	37.1629	72.0889	246.3	9	mb	3.9	-1	4.1	0.41	ISC	Mainshock
1975	5	8	11	56	6.11	32.32	78.568	13.9	4.97	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	5	10	13	34	39.48	35.134	72.9576	33	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	5	11	6	48	37.38	31.9274	78.6747	18.9	11	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	5	11	12	18	55.54	39.1915	72.6545	69.8	6	mb	4.3	-1	4.5	0.41	ISC	Mainshock
1975	5	12	-1	-1	-1	15	76	-1	-1	MW	4.7	-1	4.6	0.46	JS2004a	Mainshock
1975	5	13	12	24	27.52	33.0824	92.7582	33	-1	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	5	13	19	33	9.18	36.4077	71.1877	245.6	5	mb	3.8	-1	4	0.41	ISC	Foreshock
1975	5	13	22	3	39.43	38.5684	71.3977	87.3	13	mb	4	-1	4.2	0.41	ISC	Mainshock
1975	5	14	3	40	37.92	13.2305	94.4893	33	-1	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	5	14	9	15	54.6	38.4184	70.351	48.6	14	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	5	14	22	23	4.36	36.072	70.9	97	2.2	mb	5.3	-1	5.5	0.42	ISC	Mainshock
1975	5	15	21	7	37.64	12.165	93.701	117.6	2.93	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	5	17	16	19	15.21	27.577	57.787	35	0	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	5	18	5	56	35.12	36.522	70.7558	212.3	7	mb	4.1	-1	4.3	0.41	ISC	Aftershock
1975	5	18	14	44	31.68	27.466	57.8	30	0	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	5	18	17	51	29.59	36.0219	71.1889	90.3	4	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	5	19	7	59	55.61	21.0559	61.7485	1.9	17	mb	4.9	-1	5.1	0.41	ISC	Foreshock
1975	5	19	8	0	1.37	21.029	61.774	28.1	7.01	MW	4.9	-1	5.1	0.34	EHB	Mainshock
1975	5	19	19	47	43.28	35.112	80.837	4.2	2.23	mb	5.5	-1	5.7	0.42	ISC	Mainshock
1975	5	20	4	18	36.96	38.8414	74.7483	0	-1	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	5	21	3	16	22.1	23.858	94.056	69.7	2.43	mb	5.3	-1	5.5	0.42	ISC	Mainshock
1975	5	21	14	4	21.48	39.367	73.613	35	0	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	5	21	17	26	15.76	37.7359	72.3545	122.3	3	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	5	24	21	58	47.25	14.402	56.301	20.9	4.41	mb	4.6	-1	4.8	0.41	ISC	Foreshock
1975	5	25	1	32	36.17	14.361	56.287	19.4	6.38	mb	4.9	-1	5.1	0.41	ISC	Foreshock
1975	5	25	13	52	15.65	36.9899	71.0189	160	-1	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	5	25	20	30	9.38	14.382	56.262	10	0	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	5	28	1	6	39.27	36.5291	71.3022	86.4	7	mb	4.2	-1	4.4	0.41	ISC	Foreshock
1975	5	28	17	0	36.3	36.378	71.013	239.9	3.45	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	5	28	21	12	22.36	35.8337	79.8788	18.8	16	mb	4.9	-1	5.1	0.41	ISC	Aftershock
1975	5	29	2	19	25.76	35.526	80.7577	0	-1	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	5	29	20	37	37.46	32.0161	78.5295	49.7	13	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	5	30	0	46	30.06	36.4756	70.2222	224.5	2	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	5	30	17	44	55.05	26.624	96.97	2.9	2.51	MW	5.7	-1	5.9	0.34	EHB	Foreshock
1975	5	30	17	45	0.01	26.5518	96.921	52.7	-1	mb	5.7	-1	5.9	0.42	ISC	Mainshock
1975	5	31	7	55	38.47	35.7844	79.8566	33	-1	mb	4.5	-1	4.7	0.41	ISC	Aftershock
1975	5	31	13	12	27.66	25.1841	97.1493	112.4	23	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	6	1	18	43	13.16	11.419	94.4753	80.2	21	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	6	3	0	37	43.63	26.578	96.923	35	0	mb	5.1	-1	5.3	0.42	ISC	Aftershock
1975	6	3	0	59	13.18	26.599	96.9642	37	-1	mb	4.7	-1	4.9	0.41	ISC	Aftershock
1975	6	3	3	23	35.6	26.547	96.97	6.9	3.94	mb	5.4	-1	5.6	0.42	ISC	Aftershock
1975	6	3	4	57	32.57	30.2136	57.7226	3.4	23	mb	4.3	-1	4.5	0.41	ISC	Mainshock
1975	6	4	2	24	31.1	35.866	79.921	7.1	2.09	mb	5.6	-1	5.8	0.42	ISC	Aftershock
1975	6	4	2	37	48.84	35.9264	79.741	50	13	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	6	5	19	28	50.43	36.3272	71.4035	97.7	8	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	6	5	23	4	57.56	33.4448	95.9659	74.6	9	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	6	6	10	50	3.63	35.2249	80.835	18.3	8	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	6	6	20	5	14.68	38.9264	75.3051	63.2	6	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	6	6	22	44	47.73	25.2013	66.744	22.6	21	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	6	9	18	36	46.73	38.808	70.308	3.6	0	mb	5.1	-1	5.3	0.42	ISC	Mainshock
1975	6	9	22	1	57.33	36.4897	70.2871	201.9	2	mb	4.4	-1	4.6	0.41	ISC	Foreshock
1975	6	10	2	57	16.64	36.7197	70.5676	202	17	mb	3.5	-1	3.7	0.4	ISC	Mainshock
1975	6	10	9	44	20.63	32.521	78.633	35	0	mb	4.9	-1	5.1	0.41	ISC	Foreshock
1975	6	10	11	50	12.88	28.195	95.893	40.8	3.31	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	6	12	14	8	6.39	27.1795	55.8179	48.9	10	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	6	13	21	22	32	34.3	66.3	96	-1	mb	3.8	-1	4	0.41	ISC	Mainshock
1975	6	15	13	58	22.19	36.3495	70.8683	209.1	4	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	6	16	4	15	24.66	39.4417	95.1544	33	-1	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	6	17	10	29	33.02	35.2979	80.8522	0	-1	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	6	18	2	34	3.76	32.3102	60.0584	46.4	10	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	6	20	14	10	50.65	27.7722	58.7534	96.7	4	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	6	22	4	24	7.49	37.0124	72.0039	160	-1	mb	3.9	-1	4.1	0.41	ISC	Mainshock
1975	6	24	15	38	28.14	27.7422	87.4973	33	-1	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	6	26	14	55	58.96	38.5945	72.456	0	-1	mb	4.3	-1	4.5	0.41	ISC	Mainshock
1975	6	26	16	54	18.13	37.7753	69.7466	17	-1	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	6	27	19	2	31.52	36.497	71.237	218.8	2.74	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	6	28	4	26	34.33	36.476	70.101	209.2	2.75	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	6	28	6	7	53.37	29.213	95.682	35	0	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	6	28	21	32	3.85	22.597	94.838	126.8	5.2	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	6	30	8	50	47.48	13.142	93.234	51.5	3.06	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	7	1	21	44	57.07	7.7096	59.6531	33	-1	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	7	2	11	6	28.84	32.518	78.581	15	0	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	7	2	14	43	52.02	39.135	70.7822	38.8	8	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	7	3	-1	-1	-1	18.5	79.5	-1	-1	MW	3.2	-1	3.1	0.46	JS2004a	Mainshock
1975	7	3	9	39	12.47	36.1794	70.9192	107.7	4	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	7	8	12	4	40.05	21.444	94.598	115.6	2.19	mb	5.9	-1	6.1	0.43	ISC	Mainshock
1975	7	8	14	51	28.02	35.4153	87.8105	6.9	16	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	7	8	17	25	34	36.3	70.4	160	-1	mb	4	-1	4.2	0.41	ISC	Mainshock
1975	7	8	19	36	45.08	21.366	94.7994	113.9	6	mb	4.3	-1	4.5	0.41	ISC	Aftershock
1975	7	9	11	30	33.3	21.6005	94.8211	118.5	4	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	7	17	13	35	32.26	35.6664	79.6562	12	-1	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	7	18	9	30	11.77	30.976	66.708	14.1	4.07	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	7	19	6	10	52.68	31.935	78.631	10.1	4.56	mb	5.1	-1	5.3	0.42	ISC	Aftershock
1975	7	19	7	26	31.44	32.1678	78.6707	57.8	20	mb	4.4	-1	4.6	0.41	ISC	Aftershock
1975	7	20	20	51	22.54	36.4987	71.2342	104.9	5	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	7	21	7	26	37.48	32.0757	78.5759	38.4	9	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	7	23	3	3	11.12	26.574	96.352	14.4	4.48	mb	5.2	-1	5.4	0.42	ISC	Mainshock
1975	7	28	12	31	59.89	39.217	72.51	6.5	2.8	MW	5.1	-1	5.3	0.34	EHB	Foreshock
1975	7	28	12	32	2.43	39.1838	72.4581	38.9	4	mb	5.1	-1	5.3	0.42	ISC	Mainshock
1975	7	29	2	40	54.42	32.547	78.466	8.1	2.42	mb	5.5	-1	5.7	0.42	ISC	Mainshock
1975	7	29	13	25	22.48	25.091	62.969	24.1	2.49	mb	5	-1	5.2	0.42	ISC	Mainshock
1975	7	30	8	3	30.47	39.2458	74.0986	72.1	15	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	7	31	11	7	12.73	39.782	70.58	4.1	8.37	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	8	2	9	16	24.99	39.4087	96.0216	7.3	27	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	8	4	8	23	51.02	39.55	74.014	15	0	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	8	6	21	0	37.61	36.622	71.2045	224.5	3	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	8	10	3	31	54.73	38.8355	70.8135	18.9	16	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	8	13	-1	-1	-1	21.8	77.7	-1	-1	MW	4	-1	3.9	0.46	JS2004a	Mainshock
1975	8	13	10	24	18.94	38.8379	70.6552	61.6	8	mb	4.4	-1	4.6	0.41	ISC	Aftershock
1975	8	15	16	6	45.12	35.7874	74.3436	33	-1	mb	4.3	-1	4.5	0.41	ISC	Mainshock
1975	8	16	22	22	35.55	29.322	56.6837	0	-1	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	8	19	9	40	42.82	36.545	71.3034	112.1	4	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	8	19	13	14	47.11	35.8285	70.383	147.2	5	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	8	22	7	46	56.16	37.3037	71.7479	131	3	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	8	23	3	8	56.92	30.6902	79.4029	33	-1	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	8	23	12	58	5.27	36.0091	70.584	96	-1	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	8	24	7	5	11.68	36.5379	71.0295	212.7	3	mb	4.2	-1	4.4	0.41	ISC	Aftershock
1975	8	25	10	46	28.4	36.613	69.2259	15.7	15	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	8	27	7	40	18.53	34.836	80.425	15	0	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	8	27	16	59	30.68	27.547	56.11	18.2	3.48	mb	5	-1	5.2	0.42	ISC	Mainshock
1975	8	27	18	53	3.16	36.3076	71.006	115.2	9	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	8	29	20	39	58.5	8.769	94.207	22	4.32	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	9	1	16	53	47.91	27.4729	56.0959	36.6	16	mb	4.3	-1	4.5	0.41	ISC	Aftershock
1975	9	3	21	50	33.51	25.795	99.78	15	0	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	9	4	23	29	14.45	27.283	56.225	38.7	10	mb	4.4	-1	4.6	0.41	ISC	Aftershock
1975	9	5	3	49	10.51	27.5403	56.0766	33	-1	mb	4.3	-1	4.5	0.41	ISC	Aftershock
1975	9	6	1	55	23.65	20.1678	93.4528	36.9	64	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	9	6	4	44	35.21	29.244	82.042	14.2	2.68	mb	5.1	-1	5.3	0.42	ISC	Mainshock
1975	9	6	8	28	20.83	14.5507	56.3011	33	-1	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	9	8	0	34	13.2	12.8044	58.0224	54.8	53	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	9	8	22	6	22.78	31.5868	84.7256	46.7	7	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	9	11	23	7	45.74	20.7792	99.2172	35	-1	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	9	14	5	33	4.71	36.6258	71.5066	103.2	4	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	9	15	-1	-1	-1	18.4	79.2	-1	-1	MW	3.2	-1	3.1	0.46	JS2004a	Mainshock
1975	9	16	4	20	25.96	32.3424	76.2509	58.8	8	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	9	16	17	16	42.37	39.6892	73.1787	33	-1	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	9	17	3	0	21.61	22.316	94.211	83	3.51	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	9	17	3	48	29.64	37.0846	71.696	128.5	3	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	9	17	23	41	6.46	5.5791	61.6971	60.9	21	mb	4.7	-1	4.9	0.41	ISC	Mainshock
1975	9	18	11	47	51.03	38.3299	70.1537	49.7	16	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	9	18	23	1	55.39	19.9886	98.5191	10	13	mb	4.7	-1	4.9	0.41	ISC	Foreshock
1975	9	18	23	2	0.92	19.951	98.454	35	0	MW	4.7	-1	4.9	0.34	EHB	Mainshock
1975	9	19	-1	-1	-1	24.5	71	-1	-1	MW	3.8	-1	3.7	0.46	JS2004a	Mainshock
1975	9	19	17	59	33.52	32.0088	78.418	38	12	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	9	21	6	18	48.25	36.5289	70.8756	204	3	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	9	23	13	21	23.38	12.872	57.94	60.3	47	mb	4.3	-1	4.5	0.41	ISC	Mainshock
1975	9	25	-1	-1	-1	20.8	74.2	-1	-1	MW	4.1	-1	4	0.46	JS2004a	Mainshock
1975	9	25	5	28	10.27	38.8081	70.079	0	-1	mb	4.3	-1	4.5	0.41	ISC	Mainshock
1975	9	27	19	46	38.11	30.3653	85.7798	25.6	19	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	9	29	12	14	11.04	39.304	73.802	23	6.37	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	9	29	13	42	43.5	18.225	96.382	19.8	3.9	mb	5.2	-1	5.4	0.42	ISC	Mainshock
1975	10	1	13	23	59.94	36.0805	70.5971	123.8	2	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	10	2	16	30	30	28.1	64.5	33	-1	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	10	2	19	33	50.46	39.14	71.551	35	0	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	10	3	5	14	26.55	30.244	66.287	15	0	mb	5.4	-1	5.6	0.42	ISC	Mainshock
1975	10	3	13	18	56.23	30.2264	66.2997	16.5	12	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	10	3	17	31	34.09	30.387	66.342	1.9	2.99	mb	5.5	-1	5.7	0.42	ISC	Mainshock
1975	10	3	17	55	6.88	30.389	66.455	35	0	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	10	3	19	8	11.43	30.427	66.456	35	0	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	10	4	5	59	43	30.3081	66.2847	15	-1	mb	4.5	-1	4.7	0.41	ISC	Aftershock
1975	10	6	12	42	14.03	36.4538	71.1375	233.7	7	mb	4.3	-1	4.5	0.41	ISC	Mainshock
1975	10	6	12	51	38.68	30.1422	66.3534	29.6	9	mb	4.5	-1	4.7	0.41	ISC	Aftershock
1975	10	8	8	15	49.21	28.182	55.613	25	0	mb	5.1	-1	5.3	0.42	ISC	Mainshock
1975	10	8	9	53	42.55	28.3983	55.6613	69.7	6	mb	4.6	-1	4.8	0.41	ISC	Aftershock
1975	10	9	21	14	40.93	27.0754	65.9724	40	-1	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	10	10	10	15	4.01	28.5148	55.559	62.8	4	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	10	13	16	12	9.99	10.8363	92.417	22.1	25	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	10	17	1	9	5.45	37.4392	71.26	86.2	5	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	10	17	10	46	9.3	34.2535	74.064	77.1	17	mb	4.1	-1	4.3	0.41	ISC	Mainshock
1975	10	21	7	10	51.57	22.9202	94.3362	52.3	12	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	10	21	14	54	39.62	36.1979	69.1825	66.5	18	mb	3.9	-1	4.1	0.41	ISC	Mainshock
1975	10	23	16	40	58.63	36.5179	70.996	225.4	7	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	10	24	11	12	52.03	38.9543	71.2284	55.7	12	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	10	24	13	35	28.79	37.285	71.518	105.1	4.82	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	10	25	0	31	42.27	35.991	71.033	71.5	6.19	mb	4.9	-1	5.1	0.41	ISC	Mainshock
1975	10	25	11	11	16.3	38.152	69.339	35	0	mb	4.4	-1	4.6	0.41	ISC	Mainshock
1975	10	27	14	27	13.23	37.27	78.08	15.3	2.02	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	10	28	5	40	41.82	8.633	94.026	14.6	4.19	MW	4.9	-1	5.1	0.34	EHB	Mainshock
1975	10	30	14	20	54.36	32.8923	75.7092	75	15	mb	4.7	-1	4.9	0.41	ISC	Foreshock
1975	10	30	14	36	44.4	32.97	75.9583	45.3	11	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	10	31	5	31	18.15	38.8524	70.6774	27	-1	mb	4.2	-1	4.4	0.41	ISC	Mainshock
1975	11	1	18	1	55.26	26.9658	56.306	56.6	7	mb	4.5	-1	4.7	0.41	ISC	Mainshock
1975	11	2	1	8	32.6	38.5033	70.5855	46.9	7	mb	4.6	-1	4.8	0.41	ISC	Mainshock
1975	11	5	0	35	56.7	32.0658	78.744	21.1	9	mb	5	-1	5.2	0.42	ISC	Aftershock
1975	11	5	0	36	0.27	32.015	78.72	35	0	MW	5	-1	5.2	0.34	EHB	Aftershock
1975	11	5	10	40	7.17	7.304	94.358	24.3	3.09	mb	5.3	-1	5.5	0.42	ISC	Mainshock
1975	11	5	11	27	5.57	7.4428	94.4467	16.6	14	mb	5.1	-1	5.3	0.42	ISC	Aftershock
1975	11	6	0	11	30.76	29.763	77.927	12.3	7.41	mb	4.8	-1	5	0.41	ISC	Mainshock
1975	11	6	9	49	58.4	7.146	94.45	29	6.42	MW	4.8	-1	5	0.34	EHB	Aftershock
1975	11	6	9	50	1.1	7.262	94.503	56	17	mb	4.8	-1	5	0.41	ISC	Aftershock
1975	11	6	10	15	43.1	27.4261	56.0677	42.6	6	mb	4.8	-1	5	0.41	ISC	Mainshock
