siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5,
5790,86.4,26.8,0.313385,0.384976,0.482548,0.633648,0.752174,0.937106,0.988792,1.048411,1.118395,1.202402,1.306286,1.440207,1.623986,1.904437,2.441007,2.628362,2.879609,3.04416
5791,86.6,26.8,0.322058,0.395287,0.494998,0.649206,0.770034,0.95836,1.010953,1.071596,1.142752,1.228129,1.333658,1.469613,1.656023,1.940167,2.482667,2.671769,2.925102,3.090866
5792,86.8,26.8,0.324757,0.398653,0.499251,0.654775,0.776607,0.966457,1.019466,1.080584,1.152291,1.238326,1.34466,1.481633,1.669414,1.955581,2.501677,2.691962,2.946825,3.113557
5793,87,26.8,0.318989,0.392115,0.491729,0.645853,0.766681,0.955092,1.007727,1.068426,1.13966,1.225152,1.330854,1.467079,1.653941,1.93893,2.48345,2.67339,2.92796,3.094601
5794,87.2,26.8,0.301244,0.371408,0.467202,0.615798,0.73256,0.914995,0.966036,1.024937,1.094114,1.177205,1.280047,1.412767,1.595158,1.874034,2.409311,2.596773,2.848645,3.013909
5795,87.4,26.8,0.267609,0.330867,0.417579,0.55274,0.659409,0.82675,0.873693,0.927934,0.991726,1.068472,1.163622,1.286658,1.456195,1.716372,2.218714,2.395497,2.633723,2.790497
5796,87.6,26.8,0.246528,0.305992,0.387753,0.515639,0.61687,0.776091,0.820834,0.872566,0.933456,1.00678,1.097791,1.215631,1.37825,1.628357,2.112963,2.284002,2.514828,2.666925
5797,87.8,26.8,0.230618,0.287315,0.365472,0.48811,0.585466,0.739,0.782223,0.832239,0.891158,0.962175,1.050423,1.16485,1.323032,1.566867,2.041106,2.209015,2.436056,2.585917
5798,88,26.8,0.219849,0.274541,0.350043,0.468731,0.563111,0.712195,0.754212,0.802858,0.860195,0.929348,1.015342,1.126949,1.281427,1.519931,1.985078,2.150144,2.373643,2.521355
5799,88.2,26.8,0.211708,0.264561,0.337582,0.452497,0.543975,0.688645,0.729453,0.776715,0.832448,0.899699,0.983374,1.092047,1.24261,1.475386,1.930408,2.092208,2.311552,2.456693
5800,88.4,26.8,0.206775,0.258284,0.329445,0.441441,0.530615,0.671684,0.711486,0.757588,0.811956,0.877571,0.959226,1.065293,1.212294,1.439676,1.884487,2.042763,2.257397,2.399468
5801,88.6,26.8,0.201354,0.25137,0.320498,0.429377,0.51614,0.653513,0.692298,0.737237,0.790254,0.854264,0.933956,1.037536,1.18119,1.403632,1.839521,1.994855,2.20567,2.345317
5802,88.8,26.8,0.195607,0.244234,0.311526,0.417697,0.502443,0.636847,0.674839,0.718881,0.770873,0.833686,0.911951,1.013771,1.155147,1.374405,1.805137,1.958937,2.167908,2.306463
5803,89,26.8,0.190574,0.238027,0.303814,0.407867,0.491116,0.623443,0.660907,0.704369,0.755715,0.817802,0.895242,0.996112,1.13638,1.35435,1.78389,1.937631,2.146803,2.285655
5804,89.2,26.8,0.19165,0.23944,0.305779,0.410852,0.495003,0.628875,0.666799,0.710804,0.762805,0.825696,0.904151,1.006363,1.148519,1.369431,1.804616,1.960239,2.171795,2.312091
5805,89.4,26.8,0.193026,0.240889,0.307443,0.413086,0.497863,0.632985,0.671313,0.715813,0.76843,0.832111,0.911613,1.015285,1.159624,1.384225,1.827451,1.986119,2.201903,2.345051
5806,89.6,26.8,0.201999,0.250613,0.318127,0.425165,0.510973,0.647614,0.686353,0.731322,0.78448,0.848798,0.929069,1.033697,1.179282,1.405626,1.851546,2.010921,2.227425,2.370903
5807,89.8,26.8,0.208584,0.257455,0.325329,0.432983,0.519333,0.656945,0.695985,0.741316,0.794918,0.859798,0.940811,1.046461,1.193562,1.422465,1.873939,2.035419,2.254848,2.400302
5808,90,26.8,0.215774,0.265356,0.33425,0.443585,0.531332,0.67126,0.710978,0.757106,0.811664,0.877719,0.960224,1.067856,1.217773,1.451169,1.91163,2.076294,2.299976,2.448185
5809,90.2,26.8,0.223114,0.274028,0.34484,0.457331,0.547688,0.691929,0.732903,0.780504,0.836828,0.905049,0.990299,1.101566,1.256639,1.498226,1.97501,2.145429,2.376786,2.52995
5810,90.4,26.8,0.2337,0.285726,0.357932,0.472388,0.564202,0.710669,0.752263,0.800579,0.857746,0.926985,1.013504,1.126436,1.283867,1.529216,2.013677,2.186906,2.422155,2.577933
5811,90.6,26.8,0.243503,0.297084,0.37135,0.488874,0.583014,0.733005,0.775562,0.824981,0.883427,0.954183,1.04255,1.157817,1.318387,1.568367,2.061099,2.237007,2.475668,2.633552
5812,90.8,26.8,0.251794,0.306875,0.383147,0.503681,0.6001,0.753519,0.797009,0.847489,0.907162,0.979364,1.069479,1.186939,1.350416,1.604607,2.104574,2.282743,2.524214,2.683793
5813,91,26.8,0.257558,0.313729,0.391508,0.514411,0.61271,0.769091,0.813415,0.864862,0.925673,0.999247,1.091066,1.210748,1.377312,1.636284,2.145606,2.327105,2.573107,2.735703
5814,91.2,26.8,0.269863,0.327977,0.408285,0.534874,0.635899,0.796293,0.841692,0.894355,0.956559,1.031759,1.12553,1.247639,1.417381,1.680862,2.205696,2.394409,2.649661,2.818093
5815,91.4,26.8,0.284598,0.344693,0.427557,0.557899,0.663189,0.830202,0.877452,0.932248,0.996961,1.075181,1.172705,1.30017,1.478493,1.755336,2.298889,2.492418,2.754678,2.928007
5816,91.6,26.8,0.304239,0.366945,0.454665,0.592457,0.702127,0.875872,0.924982,0.982287,1.05026,1.13241,1.234828,1.368175,1.553485,1.841119,2.405607,2.606536,2.878786,3.058683
5817,91.8,26.8,0.339065,0.406834,0.499609,0.64434,0.759907,0.943108,0.994752,1.05456,1.125078,1.210174,1.316069,1.453632,1.644273,1.939059,2.513936,2.717551,2.992676,3.174029
5818,92,26.8,0.371996,0.442178,0.537718,0.687068,0.805747,0.992404,1.044912,1.105668,1.177243,1.263522,1.37076,1.509873,1.702353,1.999347,2.576903,2.781128,3.056881,3.238567
5819,92.2,26.8,0.406181,0.48012,0.580435,0.738195,0.862523,1.057694,1.112527,1.175943,1.250606,1.340549,1.452252,1.597018,1.797055,2.105026,2.701614,2.911849,3.1951,3.381343
5820,92.4,26.8,0.576395,0.672655,0.800275,0.991989,1.138798,1.363486,1.42555,1.496812,1.580056,1.67947,1.801728,1.958404,2.172059,2.495839,3.110318,3.323834,3.609555,3.796379
5821,92.6,26.8,0.588126,0.685545,0.814705,1.008842,1.157602,1.385406,1.448353,1.520638,1.605089,1.705954,1.830012,1.989007,2.205838,2.534425,3.157793,3.374295,3.663962,3.853354
5822,92.8,26.8,0.58344,0.680376,0.808997,1.002517,1.150931,1.378376,1.441255,1.51348,1.597885,1.698728,1.822815,1.981933,2.19909,2.528531,3.154778,3.372756,3.664846,3.856095
5823,93,26.8,0.55405,0.647702,0.772369,0.960701,1.105635,1.328432,1.390148,1.461092,1.544072,1.643316,1.765584,1.922594,2.137212,2.46337,3.085156,3.30213,3.59331,3.784207
5824,93.2,26.8,0.537405,0.629266,0.751565,0.936316,1.078491,1.297032,1.357568,1.427157,1.508551,1.6059,1.725842,1.879897,2.090539,2.410823,3.022352,3.236114,3.523345,3.711917
5825,93.4,26.8,0.508666,0.597076,0.714737,0.892333,1.028875,1.238537,1.296574,1.363272,1.441263,1.53451,1.649352,1.7968,1.998373,2.304891,2.890569,3.095543,3.371252,3.552488
5826,93.6,26.8,0.317971,0.37421,0.450566,0.568864,0.66211,0.808798,0.850098,0.897916,0.954299,1.022347,1.107064,1.217206,1.370122,1.607542,2.075624,2.243467,2.472228,2.62439
5827,93.8,26.8,0.262524,0.310334,0.375637,0.477521,0.558295,0.68599,0.722058,0.763875,0.813245,0.872922,0.947346,1.044331,1.179383,1.389831,1.807358,1.957953,2.164044,2.301647
5828,94,26.8,0.234981,0.279101,0.33946,0.433798,0.508697,0.627244,0.660751,0.699606,0.745495,0.800977,0.870191,0.960411,1.086086,1.28208,1.671447,1.812069,2.004667,2.13338
5829,94.2,26.8,0.22451,0.268695,0.329206,0.423834,0.498975,0.61787,0.651464,0.690415,0.736409,0.792007,0.861347,0.951694,1.077459,1.273383,1.662048,1.802201,1.993967,2.121992
5830,94.4,26.8,0.2205,0.26677,0.3304,0.430323,0.509926,0.636251,0.672019,0.713525,0.762588,0.821963,0.896111,0.992872,1.127825,1.338583,1.758273,1.910086,2.118184,2.25737
5831,94.6,26.8,0.246933,0.302492,0.378902,0.498732,0.593993,0.744768,0.78737,0.836761,0.895073,0.965546,1.053409,1.167833,1.326991,1.574622,2.064764,2.241146,2.482149,2.64284
5832,94.8,26.8,0.270694,0.33128,0.414367,0.544218,0.647121,0.80951,0.855301,0.908341,0.970901,1.046421,1.140449,1.262707,1.43243,1.695804,2.214722,2.400739,2.654324,2.823039
5833,95,26.8,0.293502,0.358223,0.446749,0.584699,0.693724,0.865351,0.913665,0.969588,1.035495,1.114982,1.213841,1.34222,1.520162,1.795699,2.336718,2.530121,2.793359,2.968253
5834,95.2,26.8,0.31726,0.386281,0.48049,0.626912,0.742354,0.923658,0.974611,1.033547,1.102943,1.186557,1.290433,1.42515,1.611579,1.899624,2.463243,2.664127,2.93706,3.118107
5835,95.4,26.8,0.338643,0.410991,0.509583,0.662561,0.782998,0.971905,1.024951,1.08628,1.158465,1.2454,1.353353,1.493299,1.686866,1.98576,2.570136,2.77828,3.06103,3.248553
5836,69.6,27,0.119239,0.150538,0.193875,0.262501,0.317632,0.405885,0.431018,0.460254,0.4949,0.536949,0.589621,0.658604,0.75522,0.90691,1.211474,1.32238,1.474982,1.577411
5837,69.8,27,0.116865,0.147973,0.191195,0.259945,0.315383,0.404409,0.429818,0.4594,0.494488,0.537106,0.590542,0.660584,0.758783,0.913155,1.223324,1.336171,1.491286,1.595264
5838,70,27,0.115841,0.147015,0.190442,0.259743,0.31576,0.405865,0.43161,0.461602,0.497197,0.540457,0.594727,0.665903,0.765736,0.92276,1.238379,1.35317,1.510848,1.616455
5839,70.2,27,0.118386,0.15035,0.194894,0.266008,0.323489,0.415918,0.442314,0.473057,0.509534,0.553863,0.609467,0.682376,0.784598,0.945205,1.267374,1.384342,1.544817,1.652156
5840,70.4,27,0.121706,0.154593,0.200413,0.273543,0.33264,0.427625,0.45474,0.486315,0.523772,0.56928,0.626358,0.701199,0.806104,0.970806,1.300741,1.420408,1.584445,1.694051
5841,70.6,27,0.125173,0.159019,0.206148,0.281325,0.342051,0.439607,0.467449,0.499863,0.538313,0.585023,0.643599,0.720388,0.827993,0.996878,1.334843,1.457305,1.625038,1.737037
5842,70.8,27,0.132375,0.167671,0.216643,0.294445,0.357067,0.457326,0.485872,0.519075,0.558417,0.606153,0.665922,0.744124,0.853476,1.024621,1.365428,1.488365,1.656336,1.768252
5843,71,27,0.135778,0.171659,0.221299,0.299958,0.363153,0.464225,0.492993,0.52645,0.566089,0.614176,0.67437,0.753111,0.863194,1.035473,1.37856,1.502265,1.671274,1.783893
5844,71.2,27,0.14023,0.176933,0.227484,0.307233,0.371082,0.472937,0.501884,0.535531,0.575365,0.623647,0.684029,0.762939,0.873115,1.045252,1.3873,1.51039,1.678368,1.790172
5845,71.4,27,0.144063,0.181259,0.232278,0.312416,0.376356,0.478075,0.506934,0.540454,0.580105,0.628125,0.688122,0.766445,0.875646,1.045957,1.383441,1.504673,1.669935,1.779809
5846,71.6,27,0.145683,0.183023,0.234058,0.313934,0.377486,0.478359,0.506938,0.540111,0.579328,0.626788,0.686042,0.763325,0.870959,1.038592,1.370036,1.48893,1.650889,1.758495
5847,71.8,27,0.141385,0.178235,0.228582,0.307396,0.37014,0.469792,0.498038,0.530836,0.569621,0.616576,0.675223,0.751752,0.858405,1.024647,1.353817,1.472027,1.63316,1.740283
5848,72,27,0.130725,0.166101,0.214556,0.290703,0.351559,0.448572,0.47614,0.508187,0.546137,0.592153,0.649727,0.725009,0.830209,0.994754,1.322477,1.440694,1.602233,1.709876
5849,72.2,27,0.119479,0.153194,0.199451,0.272345,0.330797,0.424263,0.450875,0.481834,0.518528,0.563069,0.618874,0.691945,0.794221,0.954571,1.27508,1.391034,1.54969,1.655554
5850,72.4,27,0.103837,0.134787,0.17741,0.244964,0.299456,0.38714,0.412213,0.441434,0.476137,0.518354,0.571383,0.641056,0.738991,0.893382,1.204623,1.318018,1.473851,1.578221
5851,72.6,27,0.092231,0.120908,0.160382,0.223039,0.273704,0.355477,0.378914,0.406255,0.438762,0.478352,0.528148,0.593672,0.685963,0.831924,1.127476,1.23554,1.384387,1.484326
5852,72.8,27,0.079486,0.105083,0.140335,0.196428,0.241969,0.31586,0.337123,0.361977,0.39159,0.42775,0.47337,0.533612,0.618841,0.75442,1.031661,1.13386,1.275317,1.370718
5853,73,27,0.073289,0.096919,0.129321,0.180679,0.222271,0.289688,0.309089,0.331769,0.358802,0.391824,0.433508,0.488596,0.566618,0.690933,0.945827,1.040046,1.170691,1.258941
5854,73.2,27,0.072833,0.09608,0.12774,0.177522,0.217553,0.281988,0.300443,0.321974,0.347578,0.378781,0.418059,0.469807,0.542826,0.658617,0.894271,0.980845,1.100475,1.181056
5855,73.4,27,0.071172,0.093959,0.124794,0.172941,0.21143,0.273051,0.290634,0.311113,0.335422,0.364983,0.4021,0.450854,0.519386,0.627537,0.846129,0.925984,1.035947,1.109772
5856,73.6,27,0.06468,0.085804,0.114321,0.158763,0.19426,0.251098,0.267325,0.286232,0.308685,0.336004,0.370333,0.415465,0.478983,0.579376,0.782935,0.857507,0.960378,1.029551
5857,73.8,27,0.060307,0.080747,0.1082,0.150767,0.184637,0.238706,0.254114,0.272055,0.293344,0.319224,0.351711,0.394371,0.454314,0.548847,0.739866,0.809647,0.905726,0.970219
5858,74,27,0.054817,0.074463,0.100726,0.141246,0.173373,0.224533,0.239092,0.256036,0.276132,0.300553,0.331197,0.371415,0.427897,0.516913,0.696649,0.762299,0.852666,0.9133
5859,74.2,27,0.04906,0.066851,0.091891,0.130346,0.160736,0.209028,0.222757,0.238733,0.257679,0.280701,0.309593,0.347527,0.400841,0.484971,0.655268,0.717622,0.803611,0.861402
5860,74.4,27,0.050475,0.065838,0.087254,0.124937,0.154553,0.201406,0.214691,0.23013,0.248418,0.270613,0.298427,0.334891,0.386052,0.46661,0.629201,0.688613,0.770471,0.825458
5861,74.6,27,0.051787,0.067196,0.088037,0.12235,0.151969,0.198551,0.211706,0.226971,0.245021,0.266882,0.294219,0.329963,0.379961,0.458388,0.615814,0.673107,0.751873,0.804684
5862,74.8,27,0.051435,0.066838,0.087724,0.120903,0.150649,0.19751,0.21076,0.226141,0.244339,0.266392,0.293988,0.330102,0.380664,0.46008,0.619835,0.678077,0.758231,0.81202
5863,75,27,0.050557,0.065804,0.086547,0.121608,0.15143,0.198554,0.211905,0.227419,0.245792,0.268083,0.296015,0.332629,0.384,0.464934,0.628518,0.688381,0.770935,0.826428
5864,75.2,27,0.052314,0.067944,0.08919,0.127552,0.157815,0.205769,0.21938,0.235205,0.253962,0.276736,0.305298,0.342769,0.395397,0.478395,0.646374,0.707898,0.792759,0.849808
5865,75.4,27,0.053711,0.069715,0.09503,0.134557,0.165706,0.215074,0.229085,0.245371,0.26467,0.288095,0.317458,0.355958,0.409978,0.495053,0.666823,0.729598,0.81605,0.874088
5866,75.6,27,0.05479,0.073317,0.099657,0.140058,0.171927,0.22246,0.236802,0.253477,0.273233,0.297214,0.327268,0.366663,0.421919,0.508888,0.684265,0.748272,0.836341,0.895412
5867,75.8,27,0.055799,0.075626,0.102063,0.142735,0.174897,0.226003,0.240528,0.257422,0.27745,0.301773,0.332274,0.372282,0.428441,0.516915,0.695553,0.760801,0.850613,0.91088
5868,76,27,0.057612,0.077525,0.10409,0.144965,0.177291,0.228651,0.243247,0.260223,0.280347,0.304783,0.335424,0.375611,0.432009,0.520832,0.700059,0.765487,0.855524,0.91593
5869,76.2,27,0.058694,0.078543,0.105015,0.145733,0.177924,0.229056,0.243583,0.260479,0.280505,0.304823,0.335313,0.375298,0.43141,0.519765,0.697979,0.763027,0.852547,0.912609
5870,76.4,27,0.059165,0.078809,0.104996,0.145254,0.177071,0.227595,0.241948,0.258639,0.278424,0.302447,0.332569,0.372073,0.427513,0.514817,0.690917,0.75521,0.843724,0.903132
5871,76.6,27,0.057611,0.07667,0.102165,0.141531,0.172761,0.222526,0.236696,0.253193,0.272768,0.296568,0.326454,0.365717,0.420941,0.50816,0.684896,0.749659,0.839032,0.899144
5872,76.8,27,0.059668,0.078841,0.104432,0.143827,0.174993,0.224516,0.238589,0.254959,0.274364,0.29793,0.327481,0.366243,0.420646,0.506315,0.679091,0.74217,0.829043,0.887381
5873,77,27,0.060805,0.079896,0.10535,0.144479,0.175387,0.22443,0.238353,0.25454,0.273719,0.296997,0.326169,0.364405,0.418016,0.502334,0.672038,0.733897,0.819016,0.876135
5874,77.2,27,0.061124,0.080118,0.105473,0.144487,0.175328,0.224287,0.23819,0.254357,0.273512,0.296765,0.32591,0.364112,0.417685,0.501953,0.671584,0.733423,0.818521,0.875629
5875,77.4,27,0.062524,0.081628,0.10714,0.146401,0.177431,0.226675,0.240654,0.256907,0.276163,0.29953,0.32881,0.367179,0.420961,0.505506,0.67554,0.737487,0.822706,0.87988
5876,77.6,27,0.063722,0.083157,0.109174,0.149316,0.181102,0.231615,0.245967,0.262656,0.282434,0.306441,0.336531,0.375971,0.431265,0.518197,0.693055,0.756767,0.844422,0.903225
5877,77.8,27,0.063222,0.082869,0.109342,0.15049,0.18327,0.235631,0.250556,0.267937,0.288564,0.313644,0.345136,0.386497,0.444633,0.536339,0.721763,0.789599,0.883106,0.945935
5878,78,27,0.065779,0.086111,0.113563,0.156308,0.190397,0.244885,0.260422,0.278515,0.29999,0.326101,0.358886,0.401946,0.462468,0.557941,0.750991,0.821584,0.918856,0.984197
5879,78.2,27,0.069641,0.090803,0.119436,0.164079,0.199702,0.256634,0.27286,0.291752,0.314164,0.341404,0.37559,0.420462,0.483495,0.582872,0.783577,0.856879,0.95783,1.025612
5880,78.4,27,0.07289,0.094921,0.124779,0.171399,0.208628,0.268145,0.28511,0.304859,0.32829,0.356766,0.392501,0.439408,0.505295,0.609151,0.818664,0.895137,1.000431,1.071117
5881,78.6,27,0.074923,0.097447,0.128018,0.17583,0.214064,0.27526,0.292715,0.313046,0.337175,0.366513,0.403351,0.451739,0.519763,0.627061,0.843805,0.923038,1.032238,1.105598
5882,78.8,27,0.079682,0.103219,0.135162,0.185068,0.224909,0.288541,0.306663,0.327753,0.352763,0.383144,0.421251,0.471241,0.54139,0.651757,0.873861,0.954827,1.06621,1.140904
5883,79,27,0.081129,0.104911,0.137262,0.187915,0.22842,0.2932,0.311665,0.333163,0.358668,0.389663,0.42856,0.47961,0.551275,0.664106,0.891463,0.974427,1.088601,1.165203
5884,79.2,27,0.084362,0.108598,0.141612,0.193325,0.234657,0.300693,0.319501,0.341388,0.367342,0.398866,0.438397,0.490231,0.562909,0.677152,0.906796,0.990423,1.105375,1.182418
5885,79.4,27,0.087191,0.111702,0.145142,0.197549,0.239416,0.30624,0.325256,0.347376,0.373594,0.40542,0.445303,0.497548,0.570719,0.685563,0.915884,0.999595,1.114539,1.191506
5886,79.6,27,0.088142,0.112719,0.146384,0.199331,0.241718,0.309461,0.328751,0.351196,0.377802,0.410105,0.450593,0.503633,0.577922,0.694524,0.928326,1.013275,1.129896,1.207972
5887,79.8,27,0.087039,0.111319,0.144746,0.197573,0.240027,0.30809,0.327509,0.350122,0.376952,0.409554,0.450454,0.504097,0.579334,0.697649,0.935539,1.02215,1.1412,1.220995
5888,80,27,0.089567,0.114163,0.148069,0.201676,0.244732,0.313696,0.333355,0.356238,0.383375,0.416332,0.457646,0.511782,0.587628,0.706726,0.945609,1.0324,1.151565,1.231353
5889,80.2,27,0.090972,0.115912,0.150345,0.204859,0.248686,0.318929,0.338959,0.362273,0.389922,0.423497,0.465579,0.52071,0.597921,0.71908,0.961728,1.049766,1.170551,1.251368
5890,80.4,27,0.090641,0.115615,0.15022,0.205225,0.249597,0.320917,0.341291,0.365023,0.393188,0.427422,0.470373,0.526704,0.605709,0.729915,0.979384,1.070109,1.194767,1.278287
5891,80.6,27,0.093014,0.118829,0.154722,0.211942,0.25818,0.332575,0.353838,0.37861,0.408012,0.44375,0.488587,0.547395,0.629875,0.759555,1.019958,1.114618,1.244627,1.331687
5892,80.8,27,0.090929,0.117049,0.153645,0.212461,0.260314,0.337762,0.35998,0.385904,0.416723,0.454252,0.501435,0.563479,0.65078,0.788626,1.067203,1.168978,1.309136,1.403232
5893,81,27,0.092312,0.119718,0.158318,0.220684,0.271625,0.354318,0.378084,0.405831,0.43884,0.479068,0.529689,0.59632,0.690194,0.838646,1.139217,1.24914,1.400597,1.502326
5894,81.2,27,0.093197,0.121981,0.162745,0.228986,0.283327,0.371853,0.397348,0.427138,0.462611,0.505884,0.560404,0.632267,0.733686,0.894389,1.220595,1.340112,1.504969,1.615802
5895,81.4,27,0.097835,0.128474,0.171929,0.242625,0.300657,0.395222,0.422456,0.454278,0.492169,0.538395,0.596633,0.673403,0.781747,0.953372,1.301553,1.429074,1.604923,1.723082
5896,81.6,27,0.10399,0.13696,0.183731,0.25982,0.322257,0.423917,0.45317,0.487335,0.527997,0.577572,0.639985,0.722183,0.838045,1.021211,1.391608,1.526902,1.713116,1.838006
5897,81.8,27,0.11145,0.146508,0.19618,0.276842,0.34291,0.450266,0.48111,0.517112,0.559929,0.61209,0.677699,0.764018,0.885507,1.077194,1.463602,1.604379,1.797801,1.927309
5898,82,27,0.11688,0.153294,0.204854,0.28851,0.356972,0.468104,0.500009,0.537238,0.581502,0.635407,0.703192,0.792337,0.917726,1.115445,1.513593,1.658548,1.857602,1.990823
5899,82.2,27,0.124407,0.162305,0.215846,0.302455,0.373137,0.487566,0.520361,0.558603,0.604036,0.659321,0.728779,0.820021,0.948185,1.149937,1.555181,1.702435,1.904437,2.039524
5900,82.4,27,0.134936,0.175369,0.232314,0.324043,0.398614,0.518876,0.55325,0.593285,0.640788,0.698508,0.770905,0.865809,0.998774,1.207341,1.623877,1.77448,1.980495,2.117907
5901,82.6,27,0.144944,0.188653,0.250121,0.348905,0.429015,0.557837,0.594577,0.637327,0.687993,0.749481,0.826485,0.927225,1.067996,1.287982,1.724414,1.881247,2.094966,2.236995
5902,82.8,27,0.152134,0.198365,0.263346,0.367672,0.452169,0.587835,0.626485,0.671433,0.724676,0.789249,0.870042,0.975616,1.122928,1.352634,1.806621,1.969169,2.190201,2.336796
5903,83,27,0.15481,0.202514,0.26963,0.377463,0.464824,0.605119,0.645097,0.691595,0.746681,0.813493,0.897089,1.006328,1.158754,1.396402,1.865937,2.033968,2.262392,2.41385
5904,83.2,27,0.160431,0.209812,0.279232,0.390617,0.480721,0.625231,0.666371,0.714203,0.770837,0.839482,0.925309,1.03737,1.193562,1.436715,1.915956,2.087129,2.31956,2.473523
5905,83.4,27,0.168127,0.219233,0.290954,0.40577,0.498452,0.646836,0.689025,0.738043,0.796037,0.866272,0.954003,1.068421,1.227659,1.475067,1.961155,2.134387,2.369334,2.524802
5906,83.6,27,0.172995,0.225161,0.298302,0.415221,0.50947,0.66018,0.702991,0.752707,0.811501,0.882665,0.9715,1.08727,1.248248,1.498058,1.988146,2.162672,2.399318,2.555878
5907,83.8,27,0.179507,0.232577,0.306827,0.425201,0.520396,0.672265,0.715333,0.765313,0.824369,0.895783,0.984827,1.100722,1.261612,1.510745,1.997992,2.171128,2.405624,2.560606
5908,84,27,0.177089,0.228747,0.301102,0.416729,0.510005,0.659302,0.701748,0.751066,0.809417,0.880082,0.968349,1.083477,1.24375,1.492808,1.982473,2.157118,2.394056,2.550802
5909,84.2,27,0.200528,0.254844,0.33026,0.449686,0.545302,0.697342,0.740394,0.790333,0.849314,0.920611,1.009481,1.12511,1.285625,1.53431,2.021463,2.194782,2.429646,2.584877
5910,84.4,27,0.210932,0.266364,0.343103,0.46422,0.560899,0.71421,0.757541,0.807766,0.867038,0.938618,1.027738,1.143543,1.304056,1.552296,2.03732,2.209553,2.442725,2.596722
