ordinal,branch_path,weight
2384,b1m1~b1m2_b2m2_b3m2_b4m3_b5m1_b6m1_b7m2_b9m4_b8m1,3.3333334e-05
2385,b1m1~b1m3_b2m2_b3m3_b4m3_b5m2_b6m1_b7m3_b9m3_b8m2,3.3333334e-05
2386,b1m1~b1m2_b2m3_b3m2_b4m3_b5m4_b6m1_b7m2_b9m1_b8m4,3.3333334e-05
2387,b1m1~b1m3_b2m3_b3m1_b4m1_b5m2_b6m2_b7m1_b9m2_b8m4,3.3333334e-05
2388,b1m1~b1m3_b2m5_b3m1_b4m2_b5m4_b6m1_b7m2_b9m4_b8m1,3.3333334e-05
2389,b1m1~b1m3_b2m4_b3m4_b4m1_b5m2_b6m1_b7m2_b9m4_b8m3,3.3333334e-05
2390,b1m1~b1m2_b2m3_b3m2_b4m4_b5m4_b6m2_b7m2_b9m1_b8m3,3.3333334e-05
2391,b1m1~b1m1_b2m4_b3m2_b4m2_b5m2_b6m2_b7m3_b9m4_b8m4,3.3333334e-05
2392,b1m1~b1m2_b2m4_b3m3_b4m2_b5m4_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
2393,b1m1~b1m1_b2m3_b3m4_b4m2_b5m3_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
2394,b1m1~b1m4_b2m3_b3m4_b4m1_b5m4_b6m1_b7m4_b9m4_b8m3,3.3333334e-05
2395,b1m1~b1m2_b2m2_b3m4_b4m3_b5m3_b6m3_b7m1_b9m3_b8m3,3.3333334e-05
2396,b1m1~b1m1_b2m4_b3m1_b4m2_b5m2_b6m3_b7m1_b9m2_b8m4,3.3333334e-05
2397,b1m1~b1m1_b2m1_b3m3_b4m1_b5m1_b6m2_b7m3_b9m4_b8m2,3.3333334e-05
2398,b1m1~b1m3_b2m3_b3m4_b4m3_b5m3_b6m2_b7m4_b9m4_b8m2,3.3333334e-05
2399,b1m1~b1m3_b2m3_b3m3_b4m4_b5m4_b6m1_b7m3_b9m4_b8m2,3.3333334e-05
2400,b1m1~b1m2_b2m2_b3m4_b4m1_b5m4_b6m3_b7m4_b9m3_b8m3,3.3333334e-05
2401,b1m1~b1m1_b2m2_b3m2_b4m3_b5m4_b6m3_b7m2_b9m2_b8m4,3.3333334e-05
2402,b1m1~b1m2_b2m4_b3m1_b4m4_b5m1_b6m1_b7m4_b9m4_b8m3,3.3333334e-05
2403,b1m1~b1m2_b2m2_b3m1_b4m4_b5m3_b6m2_b7m1_b9m2_b8m1,3.3333334e-05
2404,b1m1~b1m3_b2m4_b3m3_b4m1_b5m3_b6m3_b7m1_b9m3_b8m2,3.3333334e-05
2405,b1m1~b1m3_b2m3_b3m1_b4m2_b5m4_b6m2_b7m1_b9m4_b8m1,3.3333334e-05
2406,b1m1~b1m2_b2m3_b3m2_b4m1_b5m3_b6m3_b7m1_b9m1_b8m3,3.3333334e-05
2407,b1m1~b1m1_b2m5_b3m2_b4m2_b5m3_b6m3_b7m3_b9m4_b8m2,3.3333334e-05
2408,b1m1~b1m4_b2m5_b3m4_b4m1_b5m1_b6m3_b7m1_b9m1_b8m4,3.3333334e-05
2409,b1m1~b1m2_b2m5_b3m1_b4m2_b5m2_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
2410,b1m1~b1m3_b2m4_b3m4_b4m1_b5m1_b6m3_b7m4_b9m4_b8m3,3.3333334e-05
2411,b1m1~b1m1_b2m3_b3m4_b4m1_b5m4_b6m3_b7m3_b9m4_b8m3,3.3333334e-05
2412,b1m1~b1m2_b2m5_b3m3_b4m4_b5m2_b6m2_b7m3_b9m3_b8m3,3.3333334e-05
2413,b1m1~b1m1_b2m1_b3m3_b4m1_b5m4_b6m1_b7m3_b9m4_b8m4,3.3333334e-05
2414,b1m1~b1m3_b2m1_b3m1_b4m2_b5m3_b6m3_b7m4_b9m4_b8m1,3.3333334e-05
2415,b1m1~b1m4_b2m5_b3m2_b4m1_b5m2_b6m3_b7m4_b9m2_b8m1,3.3333334e-05
2416,b1m1~b1m2_b2m3_b3m3_b4m3_b5m4_b6m3_b7m2_b9m2_b8m3,3.3333334e-05
2417,b1m1~b1m1_b2m1_b3m4_b4m1_b5m2_b6m3_b7m3_b9m4_b8m4,3.3333334e-05
2418,b1m1~b1m1_b2m1_b3m3_b4m2_b5m4_b6m2_b7m4_b9m2_b8m4,3.3333334e-05
2419,b1m1~b1m2_b2m3_b3m4_b4m1_b5m1_b6m2_b7m4_b9m2_b8m4,3.3333334e-05
2420,b1m1~b1m1_b2m4_b3m1_b4m4_b5m1_b6m3_b7m2_b9m4_b8m4,3.3333334e-05
2421,b1m1~b1m1_b2m1_b3m2_b4m4_b5m2_b6m3_b7m3_b9m3_b8m3,3.3333334e-05
2422,b1m1~b1m4_b2m1_b3m1_b4m2_b5m4_b6m3_b7m4_b9m2_b8m4,3.3333334e-05
2423,b1m1~b1m2_b2m5_b3m1_b4m3_b5m3_b6m3_b7m3_b9m4_b8m3,3.3333334e-05
2424,b1m1~b1m2_b2m1_b3m4_b4m1_b5m3_b6m1_b7m3_b9m4_b8m1,3.3333334e-05
2425,b1m1~b1m4_b2m4_b3m1_b4m1_b5m1_b6m1_b7m2_b9m2_b8m1,3.3333334e-05
2426,b1m1~b1m1_b2m3_b3m2_b4m2_b5m1_b6m2_b7m4_b9m4_b8m3,3.3333334e-05
2427,b1m1~b1m4_b2m5_b3m1_b4m2_b5m4_b6m2_b7m3_b9m4_b8m3,3.3333334e-05
2428,b1m1~b1m2_b2m2_b3m2_b4m1_b5m2_b6m3_b7m3_b9m3_b8m1,3.3333334e-05
2429,b1m1~b1m4_b2m3_b3m4_b4m1_b5m2_b6m1_b7m2_b9m4_b8m3,3.3333334e-05
2430,b1m1~b1m3_b2m3_b3m1_b4m1_b5m4_b6m3_b7m2_b9m1_b8m4,3.3333334e-05
2431,b1m1~b1m4_b2m2_b3m3_b4m1_b5m3_b6m1_b7m3_b9m1_b8m4,3.3333334e-05
2432,b1m1~b1m4_b2m5_b3m3_b4m3_b5m4_b6m2_b7m3_b9m2_b8m3,3.3333334e-05
2433,b1m1~b1m2_b2m1_b3m4_b4m1_b5m2_b6m1_b7m2_b9m4_b8m3,3.3333334e-05
2434,b1m1~b1m4_b2m5_b3m1_b4m4_b5m3_b6m1_b7m4_b9m1_b8m1,3.3333334e-05
2435,b1m1~b1m2_b2m3_b3m4_b4m1_b5m3_b6m2_b7m3_b9m2_b8m3,3.3333334e-05
2436,b1m1~b1m2_b2m3_b3m3_b4m4_b5m2_b6m2_b7m2_b9m2_b8m4,3.3333334e-05
2437,b1m1~b1m2_b2m2_b3m4_b4m1_b5m4_b6m3_b7m1_b9m2_b8m2,3.3333334e-05
2438,b1m1~b1m3_b2m1_b3m4_b4m2_b5m2_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
2439,b1m1~b1m1_b2m4_b3m1_b4m2_b5m2_b6m1_b7m4_b9m3_b8m3,3.3333334e-05
2440,b1m1~b1m3_b2m2_b3m1_b4m2_b5m1_b6m3_b7m2_b9m1_b8m1,3.3333334e-05
2441,b1m1~b1m3_b2m1_b3m4_b4m2_b5m2_b6m2_b7m1_b9m3_b8m2,3.3333334e-05
2442,b1m1~b1m4_b2m1_b3m1_b4m4_b5m4_b6m1_b7m3_b9m4_b8m1,3.3333334e-05
2443,b1m1~b1m4_b2m2_b3m3_b4m3_b5m4_b6m1_b7m1_b9m4_b8m2,3.3333334e-05
2444,b1m1~b1m2_b2m4_b3m4_b4m1_b5m4_b6m3_b7m2_b9m1_b8m3,3.3333334e-05
2445,b1m1~b1m2_b2m2_b3m1_b4m1_b5m3_b6m3_b7m4_b9m4_b8m2,3.3333334e-05
2446,b1m1~b1m2_b2m1_b3m1_b4m3_b5m4_b6m3_b7m4_b9m2_b8m3,3.3333334e-05
2447,b1m1~b1m1_b2m4_b3m4_b4m3_b5m2_b6m1_b7m2_b9m2_b8m3,3.3333334e-05
2448,b1m1~b1m1_b2m2_b3m1_b4m3_b5m2_b6m3_b7m2_b9m2_b8m4,3.3333334e-05
2449,b1m1~b1m2_b2m2_b3m4_b4m2_b5m3_b6m1_b7m4_b9m4_b8m4,3.3333334e-05
2450,b1m1~b1m2_b2m1_b3m2_b4m3_b5m2_b6m3_b7m4_b9m1_b8m1,3.3333334e-05
2451,b1m1~b1m4_b2m5_b3m2_b4m2_b5m2_b6m1_b7m1_b9m1_b8m3,3.3333334e-05
2452,b1m1~b1m3_b2m2_b3m1_b4m3_b5m2_b6m3_b7m3_b9m2_b8m3,3.3333334e-05
2453,b1m1~b1m2_b2m2_b3m4_b4m4_b5m1_b6m2_b7m3_b9m1_b8m3,3.3333334e-05
2454,b1m1~b1m3_b2m2_b3m3_b4m2_b5m3_b6m3_b7m4_b9m4_b8m4,3.3333334e-05
2455,b1m1~b1m1_b2m3_b3m4_b4m1_b5m3_b6m1_b7m3_b9m1_b8m1,3.3333334e-05
2456,b1m1~b1m2_b2m4_b3m4_b4m3_b5m1_b6m2_b7m1_b9m3_b8m1,3.3333334e-05
2457,b1m1~b1m3_b2m3_b3m3_b4m1_b5m2_b6m2_b7m3_b9m4_b8m4,3.3333334e-05
2458,b1m1~b1m2_b2m5_b3m4_b4m1_b5m2_b6m3_b7m2_b9m2_b8m4,3.3333334e-05
2459,b1m1~b1m2_b2m4_b3m1_b4m1_b5m3_b6m1_b7m4_b9m2_b8m2,3.3333334e-05
2460,b1m1~b1m4_b2m5_b3m4_b4m3_b5m1_b6m1_b7m2_b9m3_b8m1,3.3333334e-05
2461,b1m1~b1m4_b2m3_b3m3_b4m2_b5m3_b6m3_b7m2_b9m3_b8m3,3.3333334e-05
2462,b1m1~b1m3_b2m3_b3m2_b4m4_b5m2_b6m3_b7m4_b9m3_b8m1,3.3333334e-05
2463,b1m1~b1m3_b2m2_b3m2_b4m3_b5m1_b6m3_b7m2_b9m3_b8m3,3.3333334e-05
2464,b1m1~b1m3_b2m3_b3m2_b4m3_b5m3_b6m2_b7m2_b9m2_b8m2,3.3333334e-05
2465,b1m1~b1m1_b2m5_b3m1_b4m1_b5m2_b6m3_b7m1_b9m1_b8m3,3.3333334e-05
2466,b1m1~b1m2_b2m3_b3m4_b4m3_b5m2_b6m3_b7m2_b9m2_b8m2,3.3333334e-05
2467,b1m1~b1m1_b2m1_b3m4_b4m1_b5m3_b6m2_b7m3_b9m1_b8m2,3.3333334e-05
2468,b1m1~b1m2_b2m5_b3m3_b4m1_b5m1_b6m3_b7m1_b9m2_b8m3,3.3333334e-05
2469,b1m1~b1m3_b2m1_b3m4_b4m2_b5m4_b6m1_b7m1_b9m4_b8m2,3.3333334e-05
2470,b1m1~b1m1_b2m5_b3m3_b4m1_b5m4_b6m2_b7m3_b9m1_b8m4,3.3333334e-05
2471,b1m1~b1m4_b2m5_b3m2_b4m1_b5m2_b6m3_b7m4_b9m2_b8m4,3.3333334e-05
2472,b1m1~b1m4_b2m4_b3m1_b4m4_b5m1_b6m1_b7m2_b9m1_b8m4,3.3333334e-05
2473,b1m1~b1m3_b2m5_b3m2_b4m4_b5m1_b6m2_b7m1_b9m1_b8m2,3.3333334e-05
2474,b1m1~b1m3_b2m1_b3m3_b4m3_b5m3_b6m3_b7m1_b9m4_b8m2,3.3333334e-05
2475,b1m1~b1m4_b2m3_b3m2_b4m3_b5m2_b6m2_b7m3_b9m3_b8m4,3.3333334e-05
2476,b1m1~b1m1_b2m3_b3m3_b4m2_b5m4_b6m1_b7m3_b9m4_b8m2,3.3333334e-05
2477,b1m1~b1m4_b2m1_b3m4_b4m1_b5m4_b6m3_b7m3_b9m1_b8m4,3.3333334e-05
2478,b1m1~b1m1_b2m3_b3m2_b4m4_b5m4_b6m3_b7m2_b9m1_b8m4,3.3333334e-05
2479,b1m1~b1m4_b2m1_b3m4_b4m3_b5m1_b6m2_b7m4_b9m1_b8m2,3.3333334e-05
2480,b1m1~b1m2_b2m1_b3m3_b4m1_b5m1_b6m3_b7m4_b9m4_b8m1,3.3333334e-05
2481,b1m1~b1m4_b2m3_b3m3_b4m1_b5m3_b6m3_b7m1_b9m1_b8m2,3.3333334e-05
2482,b1m1~b1m4_b2m4_b3m4_b4m3_b5m1_b6m2_b7m1_b9m2_b8m4,3.3333334e-05
2483,b1m1~b1m1_b2m3_b3m4_b4m4_b5m3_b6m2_b7m2_b9m2_b8m4,3.3333334e-05
2484,b1m1~b1m2_b2m5_b3m2_b4m1_b5m1_b6m1_b7m3_b9m3_b8m4,3.3333334e-05
2485,b1m1~b1m4_b2m5_b3m3_b4m2_b5m4_b6m2_b7m4_b9m4_b8m4,3.3333334e-05
2486,b1m1~b1m2_b2m5_b3m3_b4m3_b5m3_b6m3_b7m2_b9m1_b8m3,3.3333334e-05
2487,b1m1~b1m4_b2m3_b3m2_b4m1_b5m2_b6m2_b7m1_b9m1_b8m2,3.3333334e-05
2488,b1m1~b1m3_b2m2_b3m4_b4m1_b5m2_b6m2_b7m3_b9m4_b8m3,3.3333334e-05
2489,b1m1~b1m2_b2m3_b3m3_b4m1_b5m1_b6m2_b7m2_b9m1_b8m1,3.3333334e-05
2490,b1m1~b1m2_b2m1_b3m3_b4m4_b5m2_b6m3_b7m2_b9m3_b8m3,3.3333334e-05
2491,b1m1~b1m1_b2m5_b3m1_b4m2_b5m1_b6m1_b7m2_b9m3_b8m1,3.3333334e-05
2492,b1m1~b1m4_b2m1_b3m1_b4m4_b5m4_b6m1_b7m2_b9m1_b8m4,3.3333334e-05
2493,b1m1~b1m2_b2m3_b3m3_b4m4_b5m3_b6m3_b7m2_b9m2_b8m1,3.3333334e-05
2494,b1m1~b1m3_b2m1_b3m1_b4m4_b5m3_b6m2_b7m2_b9m1_b8m3,3.3333334e-05
2495,b1m1~b1m2_b2m5_b3m4_b4m2_b5m3_b6m1_b7m3_b9m1_b8m2,3.3333334e-05
2496,b1m1~b1m3_b2m2_b3m3_b4m1_b5m3_b6m3_b7m4_b9m1_b8m1,3.3333334e-05
2497,b1m1~b1m4_b2m3_b3m2_b4m1_b5m4_b6m3_b7m4_b9m2_b8m1,3.3333334e-05
2498,b1m1~b1m4_b2m5_b3m3_b4m2_b5m4_b6m2_b7m1_b9m1_b8m3,3.3333334e-05
2499,b1m1~b1m2_b2m4_b3m1_b4m3_b5m2_b6m3_b7m1_b9m2_b8m4,3.3333334e-05
2500,b1m1~b1m4_b2m2_b3m3_b4m1_b5m4_b6m1_b7m3_b9m3_b8m3,3.3333334e-05
2501,b1m1~b1m4_b2m1_b3m2_b4m1_b5m3_b6m2_b7m4_b9m1_b8m3,3.3333334e-05
2502,b1m1~b1m3_b2m2_b3m2_b4m4_b5m3_b6m1_b7m2_b9m2_b8m3,3.3333334e-05
2503,b1m1~b1m4_b2m5_b3m1_b4m2_b5m4_b6m3_b7m1_b9m4_b8m3,3.3333334e-05
2504,b1m1~b1m1_b2m5_b3m1_b4m1_b5m1_b6m2_b7m4_b9m2_b8m1,3.3333334e-05
2505,b1m1~b1m1_b2m3_b3m1_b4m3_b5m4_b6m3_b7m3_b9m2_b8m1,3.3333334e-05
2506,b1m1~b1m4_b2m3_b3m1_b4m2_b5m2_b6m1_b7m1_b9m4_b8m2,3.3333334e-05
2507,b1m1~b1m2_b2m4_b3m4_b4m1_b5m3_b6m1_b7m2_b9m2_b8m2,3.3333334e-05
2508,b1m1~b1m4_b2m2_b3m4_b4m4_b5m1_b6m1_b7m2_b9m2_b8m4,3.3333334e-05
2509,b1m1~b1m4_b2m3_b3m4_b4m2_b5m4_b6m1_b7m2_b9m4_b8m2,3.3333334e-05
2510,b1m1~b1m1_b2m2_b3m1_b4m4_b5m4_b6m3_b7m4_b9m2_b8m2,3.3333334e-05
2511,b1m1~b1m4_b2m3_b3m3_b4m3_b5m3_b6m3_b7m3_b9m1_b8m1,3.3333334e-05
2512,b1m1~b1m2_b2m4_b3m4_b4m4_b5m2_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
2513,b1m1~b1m3_b2m1_b3m1_b4m4_b5m2_b6m2_b7m1_b9m1_b8m4,3.3333334e-05
2514,b1m1~b1m3_b2m3_b3m3_b4m1_b5m3_b6m1_b7m1_b9m2_b8m4,3.3333334e-05
2515,b1m1~b1m4_b2m4_b3m3_b4m1_b5m2_b6m3_b7m2_b9m1_b8m4,3.3333334e-05
2516,b1m1~b1m1_b2m1_b3m2_b4m3_b5m1_b6m2_b7m2_b9m3_b8m2,3.3333334e-05
2517,b1m1~b1m2_b2m5_b3m3_b4m1_b5m3_b6m2_b7m1_b9m2_b8m1,3.3333334e-05
2518,b1m1~b1m3_b2m4_b3m4_b4m1_b5m1_b6m1_b7m4_b9m2_b8m3,3.3333334e-05
2519,b1m1~b1m3_b2m5_b3m2_b4m4_b5m2_b6m1_b7m1_b9m4_b8m1,3.3333334e-05
2520,b1m1~b1m3_b2m4_b3m4_b4m2_b5m3_b6m2_b7m2_b9m2_b8m1,3.3333334e-05
2521,b1m1~b1m1_b2m3_b3m3_b4m4_b5m1_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
2522,b1m1~b1m2_b2m1_b3m4_b4m4_b5m4_b6m1_b7m3_b9m3_b8m4,3.3333334e-05
2523,b1m1~b1m2_b2m3_b3m1_b4m3_b5m4_b6m1_b7m2_b9m4_b8m2,3.3333334e-05
2524,b1m1~b1m4_b2m2_b3m1_b4m2_b5m2_b6m3_b7m1_b9m1_b8m3,3.3333334e-05
2525,b1m1~b1m2_b2m1_b3m3_b4m2_b5m1_b6m3_b7m2_b9m3_b8m4,3.3333334e-05
2526,b1m1~b1m1_b2m5_b3m1_b4m4_b5m2_b6m3_b7m1_b9m2_b8m3,3.3333334e-05
2527,b1m1~b1m4_b2m5_b3m1_b4m3_b5m2_b6m2_b7m3_b9m2_b8m3,3.3333334e-05
2528,b1m1~b1m1_b2m1_b3m1_b4m3_b5m4_b6m2_b7m1_b9m1_b8m3,3.3333334e-05
2529,b1m1~b1m4_b2m5_b3m4_b4m4_b5m2_b6m1_b7m3_b9m3_b8m1,3.3333334e-05
2530,b1m1~b1m3_b2m4_b3m3_b4m1_b5m3_b6m1_b7m4_b9m4_b8m4,3.3333334e-05
2531,b1m1~b1m4_b2m2_b3m3_b4m2_b5m1_b6m2_b7m2_b9m2_b8m1,3.3333334e-05
2532,b1m1~b1m2_b2m1_b3m4_b4m3_b5m2_b6m1_b7m2_b9m2_b8m2,3.3333334e-05
2533,b1m1~b1m1_b2m1_b3m2_b4m1_b5m3_b6m1_b7m4_b9m4_b8m2,3.3333334e-05
2534,b1m1~b1m3_b2m5_b3m4_b4m1_b5m1_b6m2_b7m2_b9m3_b8m3,3.3333334e-05
2535,b1m1~b1m4_b2m2_b3m3_b4m3_b5m4_b6m3_b7m1_b9m2_b8m4,3.3333334e-05
2536,b1m1~b1m3_b2m5_b3m4_b4m1_b5m4_b6m3_b7m2_b9m3_b8m4,3.3333334e-05
2537,b1m1~b1m1_b2m3_b3m4_b4m2_b5m3_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
2538,b1m1~b1m4_b2m1_b3m1_b4m2_b5m1_b6m2_b7m1_b9m3_b8m3,3.3333334e-05
2539,b1m1~b1m4_b2m1_b3m2_b4m3_b5m1_b6m1_b7m3_b9m3_b8m3,3.3333334e-05
2540,b1m1~b1m3_b2m4_b3m1_b4m3_b5m3_b6m3_b7m4_b9m1_b8m3,3.3333334e-05
2541,b1m1~b1m4_b2m1_b3m2_b4m2_b5m1_b6m2_b7m4_b9m3_b8m1,3.3333334e-05
2542,b1m1~b1m4_b2m2_b3m4_b4m3_b5m3_b6m3_b7m2_b9m2_b8m2,3.3333334e-05
2543,b1m1~b1m3_b2m3_b3m2_b4m1_b5m2_b6m2_b7m1_b9m4_b8m4,3.3333334e-05
2544,b1m1~b1m1_b2m2_b3m4_b4m1_b5m2_b6m2_b7m1_b9m4_b8m4,3.3333334e-05
2545,b1m1~b1m2_b2m5_b3m4_b4m1_b5m1_b6m1_b7m2_b9m4_b8m4,3.3333334e-05
2546,b1m1~b1m1_b2m2_b3m3_b4m1_b5m4_b6m2_b7m1_b9m3_b8m3,3.3333334e-05
2547,b1m1~b1m2_b2m4_b3m1_b4m3_b5m2_b6m2_b7m4_b9m4_b8m2,3.3333334e-05
2548,b1m1~b1m2_b2m4_b3m1_b4m3_b5m2_b6m1_b7m2_b9m1_b8m3,3.3333334e-05
2549,b1m1~b1m1_b2m2_b3m2_b4m2_b5m1_b6m2_b7m2_b9m4_b8m3,3.3333334e-05
2550,b1m1~b1m2_b2m2_b3m4_b4m4_b5m3_b6m2_b7m2_b9m4_b8m3,3.3333334e-05
2551,b1m1~b1m1_b2m3_b3m1_b4m4_b5m3_b6m1_b7m1_b9m4_b8m3,3.3333334e-05
2552,b1m1~b1m4_b2m2_b3m1_b4m3_b5m3_b6m2_b7m3_b9m2_b8m4,3.3333334e-05
2553,b1m1~b1m4_b2m4_b3m4_b4m4_b5m2_b6m1_b7m1_b9m2_b8m4,3.3333334e-05
2554,b1m1~b1m1_b2m2_b3m2_b4m4_b5m1_b6m2_b7m3_b9m4_b8m1,3.3333334e-05
2555,b1m1~b1m4_b2m5_b3m1_b4m2_b5m3_b6m2_b7m3_b9m3_b8m2,3.3333334e-05
2556,b1m1~b1m3_b2m1_b3m2_b4m4_b5m1_b6m3_b7m3_b9m4_b8m1,3.3333334e-05
2557,b1m1~b1m2_b2m1_b3m4_b4m4_b5m4_b6m2_b7m2_b9m2_b8m2,3.3333334e-05
2558,b1m1~b1m1_b2m2_b3m3_b4m1_b5m3_b6m2_b7m1_b9m3_b8m2,3.3333334e-05
2559,b1m1~b1m3_b2m1_b3m1_b4m1_b5m1_b6m3_b7m2_b9m3_b8m2,3.3333334e-05
2560,b1m1~b1m4_b2m1_b3m4_b4m3_b5m1_b6m3_b7m4_b9m4_b8m1,3.3333334e-05
2561,b1m1~b1m3_b2m5_b3m1_b4m3_b5m2_b6m1_b7m1_b9m4_b8m2,3.3333334e-05
2562,b1m1~b1m1_b2m2_b3m1_b4m1_b5m1_b6m1_b7m4_b9m2_b8m4,3.3333334e-05
2563,b1m1~b1m1_b2m2_b3m2_b4m4_b5m2_b6m1_b7m4_b9m4_b8m1,3.3333334e-05
2564,b1m1~b1m2_b2m4_b3m1_b4m1_b5m4_b6m3_b7m1_b9m1_b8m3,3.3333334e-05
2565,b1m1~b1m2_b2m1_b3m4_b4m3_b5m2_b6m3_b7m4_b9m3_b8m3,3.3333334e-05
2566,b1m1~b1m1_b2m5_b3m3_b4m3_b5m2_b6m2_b7m2_b9m2_b8m3,3.3333334e-05
2567,b1m1~b1m2_b2m1_b3m3_b4m2_b5m4_b6m3_b7m1_b9m1_b8m4,3.3333334e-05
2568,b1m1~b1m4_b2m2_b3m1_b4m2_b5m1_b6m2_b7m2_b9m2_b8m4,3.3333334e-05
2569,b1m1~b1m4_b2m4_b3m3_b4m2_b5m2_b6m2_b7m1_b9m4_b8m3,3.3333334e-05
2570,b1m1~b1m2_b2m4_b3m1_b4m2_b5m3_b6m2_b7m3_b9m2_b8m2,3.3333334e-05
2571,b1m1~b1m4_b2m4_b3m1_b4m2_b5m4_b6m3_b7m2_b9m4_b8m2,3.3333334e-05
2572,b1m1~b1m2_b2m2_b3m2_b4m3_b5m4_b6m2_b7m3_b9m1_b8m3,3.3333334e-05
2573,b1m1~b1m2_b2m5_b3m3_b4m1_b5m2_b6m3_b7m3_b9m1_b8m2,3.3333334e-05
2574,b1m1~b1m1_b2m5_b3m3_b4m1_b5m2_b6m1_b7m4_b9m4_b8m1,3.3333334e-05
2575,b1m1~b1m3_b2m3_b3m4_b4m1_b5m4_b6m3_b7m2_b9m3_b8m4,3.3333334e-05
2576,b1m1~b1m4_b2m5_b3m3_b4m2_b5m2_b6m1_b7m2_b9m1_b8m3,3.3333334e-05
2577,b1m1~b1m3_b2m3_b3m1_b4m2_b5m1_b6m2_b7m2_b9m3_b8m3,3.3333334e-05
2578,b1m1~b1m2_b2m3_b3m1_b4m3_b5m3_b6m1_b7m1_b9m1_b8m1,3.3333334e-05
2579,b1m1~b1m3_b2m3_b3m4_b4m4_b5m2_b6m1_b7m3_b9m2_b8m4,3.3333334e-05
2580,b1m1~b1m1_b2m3_b3m2_b4m4_b5m2_b6m2_b7m1_b9m1_b8m1,3.3333334e-05
2581,b1m1~b1m4_b2m3_b3m4_b4m1_b5m2_b6m2_b7m2_b9m4_b8m1,3.3333334e-05
2582,b1m1~b1m3_b2m1_b3m1_b4m1_b5m4_b6m3_b7m4_b9m2_b8m2,3.3333334e-05
2583,b1m1~b1m2_b2m4_b3m4_b4m4_b5m4_b6m1_b7m3_b9m1_b8m1,3.3333334e-05
2584,b1m1~b1m3_b2m2_b3m3_b4m4_b5m2_b6m3_b7m3_b9m4_b8m3,3.3333334e-05
2585,b1m1~b1m3_b2m3_b3m2_b4m4_b5m4_b6m3_b7m1_b9m3_b8m3,3.3333334e-05
2586,b1m1~b1m1_b2m2_b3m2_b4m3_b5m4_b6m3_b7m3_b9m2_b8m4,3.3333334e-05
2587,b1m1~b1m3_b2m4_b3m3_b4m3_b5m2_b6m3_b7m1_b9m4_b8m4,3.3333334e-05
2588,b1m1~b1m1_b2m5_b3m4_b4m2_b5m2_b6m3_b7m1_b9m1_b8m2,3.3333334e-05
2589,b1m1~b1m3_b2m5_b3m2_b4m1_b5m2_b6m3_b7m3_b9m2_b8m1,3.3333334e-05
2590,b1m1~b1m4_b2m2_b3m2_b4m4_b5m1_b6m3_b7m3_b9m1_b8m3,3.3333334e-05
2591,b1m1~b1m4_b2m2_b3m1_b4m2_b5m2_b6m1_b7m1_b9m4_b8m1,3.3333334e-05
2592,b1m1~b1m3_b2m2_b3m1_b4m1_b5m4_b6m1_b7m3_b9m2_b8m3,3.3333334e-05
2593,b1m1~b1m3_b2m1_b3m2_b4m3_b5m2_b6m3_b7m2_b9m4_b8m1,3.3333334e-05
2594,b1m1~b1m1_b2m3_b3m4_b4m2_b5m3_b6m3_b7m3_b9m3_b8m2,3.3333334e-05
2595,b1m1~b1m4_b2m1_b3m3_b4m1_b5m1_b6m2_b7m2_b9m2_b8m1,3.3333334e-05
2596,b1m1~b1m2_b2m1_b3m2_b4m3_b5m4_b6m2_b7m1_b9m4_b8m2,3.3333334e-05
2597,b1m1~b1m2_b2m5_b3m4_b4m3_b5m4_b6m3_b7m2_b9m1_b8m4,3.3333334e-05
2598,b1m1~b1m2_b2m1_b3m3_b4m3_b5m4_b6m3_b7m3_b9m2_b8m4,3.3333334e-05
2599,b1m1~b1m1_b2m3_b3m3_b4m3_b5m4_b6m1_b7m4_b9m3_b8m2,3.3333334e-05
2600,b1m1~b1m3_b2m3_b3m3_b4m2_b5m2_b6m3_b7m3_b9m1_b8m1,3.3333334e-05
2601,b1m1~b1m1_b2m2_b3m1_b4m2_b5m2_b6m2_b7m3_b9m3_b8m1,3.3333334e-05
2602,b1m1~b1m3_b2m5_b3m4_b4m4_b5m3_b6m1_b7m4_b9m1_b8m3,3.3333334e-05
2603,b1m1~b1m2_b2m2_b3m2_b4m2_b5m3_b6m2_b7m3_b9m1_b8m3,3.3333334e-05
2604,b1m1~b1m1_b2m1_b3m1_b4m1_b5m1_b6m1_b7m3_b9m1_b8m2,3.3333334e-05
2605,b1m1~b1m3_b2m1_b3m1_b4m4_b5m3_b6m1_b7m3_b9m4_b8m4,3.3333334e-05
2606,b1m1~b1m1_b2m1_b3m4_b4m3_b5m4_b6m3_b7m4_b9m3_b8m3,3.3333334e-05
2607,b1m1~b1m2_b2m1_b3m3_b4m1_b5m2_b6m2_b7m2_b9m4_b8m4,3.3333334e-05
2608,b1m1~b1m3_b2m5_b3m1_b4m3_b5m1_b6m3_b7m4_b9m1_b8m3,3.3333334e-05
