siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5
2229,84.6,20.4,0.0001,0.002556,0.009867,0.015372,0.023866,0.026248,0.029007,0.032267,0.036214,0.041157,0.047641,0.056761,0.071205,0.100623,0.111435,0.126351,0.13637
2230,84.8,20.4,0.0001,0.003222,0.010101,0.015317,0.023413,0.025691,0.028333,0.031459,0.03525,0.040005,0.046253,0.05506,0.069038,0.097615,0.108151,0.122717,0.132518
2231,85,20.4,0.0001,0.003461,0.009818,0.014687,0.02231,0.024467,0.026975,0.029949,0.033566,0.038114,0.044112,0.052597,0.066131,0.094007,0.104345,0.118688,0.12837
2232,85.2,20.4,0.000389,0.003997,0.009852,0.014372,0.021492,0.023514,0.025869,0.028666,0.032074,0.03637,0.042045,0.050097,0.062984,0.090402,0.100909,0.115495,0.125356
2233,85.4,20.4,0.002369,0.006026,0.011861,0.016311,0.023226,0.02517,0.027424,0.030087,0.033312,0.037385,0.043188,0.0513,0.064056,0.089854,0.099312,0.112364,0.12114
2234,85.6,20.4,0.002763,0.006316,0.011935,0.016233,0.022928,0.024916,0.027383,0.030289,0.033799,0.03818,0.043907,0.051933,0.064587,0.090267,0.099703,0.112756,0.121949
2235,85.8,20.4,0.003236,0.006872,0.012513,0.016977,0.024706,0.026865,0.029359,0.0323,0.035851,0.040283,0.046073,0.05418,0.066943,0.09334,0.103442,0.117341,0.126667
2236,86,20.4,0.00385,0.00791,0.014039,0.019362,0.027555,0.029843,0.032486,0.035601,0.039361,0.044048,0.050166,0.058713,0.0724,0.101703,0.112334,0.126936,0.136714
2237,86.2,20.4,0.003381,0.007563,0.014618,0.020278,0.0291,0.031584,0.034464,0.037872,0.042,0.047172,0.053954,0.064302,0.080805,0.114112,0.126303,0.143115,0.154409
2238,86.4,20.4,0.00458,0.009577,0.017882,0.024241,0.034127,0.036904,0.040121,0.044069,0.04918,0.055539,0.063816,0.07535,0.093385,0.129447,0.14252,0.160432,0.172393
2239,86.6,20.4,0.004184,0.009996,0.018885,0.025764,0.03683,0.040244,0.044198,0.048863,0.054507,0.061558,0.07078,0.083698,0.104024,0.144983,0.159904,0.180407,0.194142
2240,86.8,20.4,0.005619,0.012117,0.021737,0.029416,0.042473,0.046128,0.050356,0.05534,0.061357,0.06886,0.078649,0.092314,0.113701,0.15637,0.171787,0.192883,0.206962
2241,73,20.6,0.00543,0.007633,0.016285,0.024637,0.039144,0.043269,0.048073,0.053781,0.060739,0.069513,0.081108,0.097569,0.123938,0.178635,0.199064,0.227565,0.246925
2242,73.2,20.6,0.004252,0.006304,0.013863,0.022223,0.036546,0.040625,0.045379,0.051035,0.057934,0.066643,0.078171,0.094564,0.120888,0.175672,0.19618,0.224824,0.244297
2243,73.4,20.6,0.003141,0.00506,0.011823,0.020698,0.03477,0.038785,0.043472,0.04905,0.055865,0.064478,0.075894,0.092156,0.118322,0.172933,0.193414,0.22204,0.241514
2244,73.6,20.6,0.002128,0.00443,0.013585,0.022484,0.036514,0.040498,0.045139,0.050649,0.057362,0.065817,0.07698,0.092802,0.11809,0.17034,0.189785,0.216839,0.235169
2245,73.8,20.6,0.001118,0.003287,0.013407,0.02211,0.035887,0.039809,0.04438,0.049814,0.056439,0.064795,0.07584,0.091517,0.116614,0.168591,0.187962,0.214932,0.233215
2246,74,20.6,0.00034,0.002841,0.013539,0.022165,0.03585,0.039752,0.044303,0.049716,0.05632,0.064655,0.075681,0.091343,0.11644,0.168484,0.187894,0.214922,0.233245
2247,74.2,20.6,0.00034,0.002417,0.011342,0.019818,0.033409,0.037315,0.041885,0.047342,0.054028,0.062508,0.073792,0.08993,0.116022,0.170839,0.19148,0.220368,0.240038
2248,74.4,20.6,0.00034,0.001137,0.009554,0.018127,0.031998,0.036009,0.040718,0.046358,0.053293,0.062123,0.073924,0.090895,0.11852,0.177101,0.199302,0.230475,0.251755
2249,74.6,20.6,0.00034,0.002014,0.008656,0.016872,0.031405,0.035632,0.040603,0.046574,0.053938,0.063344,0.075963,0.094189,0.12402,0.187738,0.212005,0.246155,0.269507
2250,74.8,20.6,0.00034,0.000809,0.006904,0.016062,0.031556,0.036077,0.041404,0.047811,0.055729,0.065862,0.079489,0.099226,0.131631,0.201117,0.227636,0.26498,0.290521
2251,75,20.6,0.00034,0.001337,0.007456,0.015946,0.032432,0.037251,0.042931,0.04977,0.058226,0.069062,0.08365,0.104809,0.139597,0.214323,0.242861,0.283043,0.310516
2252,75.2,20.6,0.00034,0.00034,0.006171,0.013057,0.028887,0.033715,0.039428,0.046337,0.054923,0.065983,0.080965,0.102846,0.13914,0.218086,0.248515,0.291584,0.321164
2253,75.4,20.6,0.00034,0.001074,0.007335,0.015746,0.032955,0.037999,0.043951,0.051126,0.06001,0.071411,0.086784,0.109119,0.145917,0.22515,0.255451,0.29814,0.327333
2254,75.6,20.6,0.00034,0.001689,0.008309,0.01748,0.034483,0.039447,0.045297,0.052334,0.061033,0.07217,0.08715,0.108849,0.144474,0.220797,0.249886,0.290799,0.318745
2255,75.8,20.6,0.00034,0.00156,0.008296,0.016042,0.032239,0.03698,0.042573,0.049312,0.057651,0.068347,0.082759,0.103679,0.138123,0.212233,0.240576,0.280526,0.307872
2256,76,20.6,0.00034,0.001223,0.008158,0.01718,0.032728,0.037259,0.042593,0.049007,0.056927,0.067058,0.080669,0.100361,0.132647,0.201734,0.228058,0.265095,0.290407
2257,76.2,20.6,0.00034,0.000824,0.008996,0.017435,0.032185,0.036466,0.0415,0.047541,0.054987,0.064492,0.077232,0.095612,0.125649,0.189662,0.213993,0.24819,0.27154
2258,76.4,20.6,0.00034,0.000873,0.008873,0.016859,0.030742,0.034761,0.039481,0.045137,0.052099,0.060973,0.072847,0.089946,0.117824,0.177076,0.199568,0.231169,0.252745
2259,76.6,20.6,0.00034,0.000694,0.009705,0.018111,0.031542,0.035396,0.039905,0.045288,0.051882,0.060244,0.07137,0.087287,0.113022,0.167062,0.187393,0.21582,0.235143
2260,76.8,20.6,0.00034,0.000644,0.009229,0.017047,0.029426,0.032958,0.037081,0.041991,0.047993,0.055583,0.065654,0.080015,0.103158,0.151566,0.169745,0.195155,0.212431
2261,77,20.6,0.00037,0.002334,0.010309,0.017957,0.029847,0.033197,0.037086,0.041691,0.047282,0.054304,0.063542,0.076587,0.097345,0.140007,0.155819,0.177767,0.1926
2262,77.2,20.6,0.000374,0.002055,0.008127,0.01536,0.026681,0.029863,0.033554,0.03792,0.043219,0.049868,0.058613,0.070957,0.090593,0.130934,0.145887,0.16664,0.180666
2263,77.4,20.6,0.000344,0.001996,0.00871,0.014511,0.025586,0.028688,0.032274,0.036499,0.041602,0.047973,0.056301,0.067978,0.086386,0.123686,0.13737,0.156253,0.168946
2264,77.6,20.6,0.000439,0.002057,0.007028,0.012595,0.02215,0.025146,0.028607,0.032679,0.037595,0.043729,0.051742,0.062969,0.080679,0.116614,0.129814,0.148051,0.160323
2265,77.8,20.6,0.000429,0.00201,0.006506,0.010309,0.019285,0.022232,0.025633,0.029634,0.034459,0.040477,0.048341,0.059367,0.076774,0.112193,0.125236,0.143281,0.155441
2266,78,20.6,0.000552,0.002097,0.006511,0.010258,0.017692,0.020618,0.023991,0.027954,0.032727,0.038676,0.046437,0.057309,0.074456,0.109321,0.12216,0.139928,0.151905
2267,78.2,20.6,0.000515,0.002026,0.006273,0.010101,0.018511,0.02087,0.023604,0.026918,0.031688,0.037625,0.045364,0.056187,0.073234,0.107874,0.120626,0.138276,0.150178
2268,78.4,20.6,0.000651,0.00216,0.006319,0.01187,0.020431,0.022831,0.025611,0.028897,0.032878,0.037865,0.044962,0.055747,0.072668,0.106876,0.119437,0.136802,0.148498
2269,78.6,20.6,0.000489,0.001937,0.007007,0.012613,0.021279,0.023712,0.026534,0.02987,0.033913,0.038981,0.045635,0.055015,0.072047,0.106465,0.119109,0.1366,0.14839
2270,78.8,20.6,0.000394,0.001829,0.007714,0.01344,0.022298,0.024785,0.027669,0.031078,0.03521,0.040387,0.047185,0.056759,0.072869,0.107771,0.120582,0.138302,0.150246
2271,79,20.6,0.001193,0.003619,0.009644,0.015608,0.024757,0.02731,0.03026,0.033736,0.037932,0.043167,0.050003,0.059565,0.075194,0.109093,0.1214,0.138314,0.149651
2272,79.2,20.6,0.001126,0.004262,0.00979,0.015832,0.025095,0.027677,0.030661,0.034175,0.038416,0.043706,0.050611,0.060266,0.075579,0.109827,0.122255,0.139334,0.150779
2273,79.4,20.6,0.00107,0.00475,0.010383,0.015632,0.024945,0.027538,0.030534,0.034062,0.038319,0.043628,0.050557,0.060245,0.075473,0.109562,0.122041,0.139196,0.150698
2274,79.6,20.6,0.001104,0.005079,0.0108,0.015098,0.02407,0.026619,0.029565,0.033033,0.037218,0.042437,0.049251,0.058782,0.073782,0.106993,0.119345,0.136349,0.147764
2275,79.8,20.6,0.001283,0.005293,0.011061,0.015922,0.024773,0.027218,0.030034,0.033336,0.037303,0.042223,0.048604,0.057456,0.071233,0.100725,0.111818,0.126985,0.137109
2276,80,20.6,0.001168,0.005192,0.010983,0.016471,0.025206,0.027607,0.030365,0.033591,0.037453,0.042223,0.048378,0.056858,0.069932,0.096139,0.106433,0.120404,0.129667
2277,80.2,20.6,0.001049,0.005049,0.010797,0.01532,0.023772,0.026093,0.028757,0.031872,0.035599,0.040203,0.046139,0.054318,0.066924,0.091608,0.10043,0.113573,0.122445
2278,80.4,20.6,0.000774,0.004605,0.010264,0.014509,0.021754,0.023999,0.026577,0.02959,0.033196,0.037651,0.043401,0.051329,0.063571,0.087634,0.096264,0.108034,0.116112
2279,80.6,20.6,0.000709,0.004049,0.009592,0.013744,0.020324,0.02252,0.025037,0.027974,0.031485,0.035814,0.04139,0.049063,0.060876,0.083982,0.092233,0.10346,0.110914
2280,80.8,20.6,0.000642,0.003329,0.008727,0.012762,0.018909,0.020613,0.022575,0.024983,0.028369,0.032539,0.03791,0.0453,0.056682,0.078999,0.08699,0.097884,0.10513
2281,81,20.6,0.000577,0.00247,0.007715,0.011625,0.017572,0.01922,0.021118,0.023346,0.026023,0.029344,0.033829,0.040959,0.051928,0.07345,0.081175,0.091719,0.098744
2282,81.2,20.6,0.000396,0.001996,0.00647,0.010247,0.015979,0.017565,0.019392,0.021536,0.024112,0.027308,0.031454,0.037209,0.04616,0.066189,0.073591,0.083697,0.090435
2283,81.4,20.6,0.000363,0.001961,0.004977,0.008617,0.014123,0.015646,0.017399,0.019457,0.021932,0.025004,0.028993,0.034539,0.043191,0.060461,0.06673,0.075342,0.081109
2284,81.6,20.6,0.000179,0.001781,0.004112,0.007086,0.01239,0.013852,0.015533,0.017504,0.019871,0.022808,0.026619,0.031914,0.040171,0.056659,0.062645,0.070872,0.076384
2285,81.8,20.6,0.00012,0.001727,0.004058,0.005832,0.010394,0.011798,0.013413,0.015304,0.017574,0.020391,0.024047,0.029133,0.037083,0.053045,0.058871,0.066896,0.072288
2286,82,20.6,0.0001,0.001675,0.00401,0.005784,0.010025,0.011412,0.013002,0.014857,0.017076,0.019814,0.023352,0.028242,0.035825,0.050839,0.056257,0.063672,0.068621
2287,82.2,20.6,0.0001,0.001621,0.003953,0.005723,0.009232,0.010569,0.012099,0.013885,0.016019,0.018653,0.022054,0.026755,0.03405,0.04853,0.05377,0.060954,0.065758
2288,82.4,20.6,0.0001,0.001572,0.0039,0.005665,0.009504,0.010802,0.012288,0.014022,0.016094,0.018652,0.021957,0.026525,0.033617,0.047703,0.052805,0.059807,0.064492
2289,82.6,20.6,0.0001,0.001527,0.00385,0.005875,0.010554,0.011831,0.013295,0.015004,0.017048,0.019571,0.022829,0.027332,0.034315,0.048157,0.053164,0.060029,0.064621
2290,82.8,20.6,0.0001,0.001488,0.003806,0.00696,0.011726,0.013028,0.014521,0.016263,0.018348,0.020922,0.024245,0.028835,0.035943,0.050008,0.055087,0.062044,0.066693
2291,83,20.6,0.0001,0.001456,0.004771,0.008103,0.013059,0.014415,0.015968,0.017781,0.01995,0.022626,0.026079,0.03084,0.038201,0.052725,0.057955,0.065108,0.069883
2292,83.2,20.6,0.0001,0.001455,0.004895,0.00827,0.013327,0.014717,0.016313,0.018183,0.020426,0.023205,0.026807,0.031809,0.039615,0.05525,0.060953,0.068814,0.074099
2293,83.4,20.6,0.0001,0.001426,0.005679,0.009387,0.014954,0.016486,0.018247,0.020309,0.022784,0.025851,0.02983,0.035355,0.043975,0.061224,0.06751,0.076166,0.081977
2294,83.6,20.6,0.0001,0.0014,0.004815,0.008688,0.014593,0.016239,0.018141,0.020384,0.023097,0.02649,0.03094,0.037205,0.047161,0.067653,0.075278,0.085898,0.093101
2295,83.8,20.6,0.0001,0.001384,0.00597,0.010444,0.017269,0.019172,0.021371,0.023964,0.027098,0.031016,0.036148,0.043359,0.054786,0.078166,0.086817,0.098815,0.106919
2296,84,20.6,0.0001,0.001374,0.006048,0.010872,0.018308,0.020395,0.022816,0.025681,0.029157,0.033523,0.03927,0.047399,0.06038,0.087226,0.09723,0.111154,0.120585
2297,84.2,20.6,0.0001,0.001368,0.007917,0.01323,0.021399,0.023686,0.026335,0.029462,0.033251,0.037995,0.044223,0.052994,0.066915,0.095413,0.105938,0.120507,0.13032
2298,84.4,20.6,0.0001,0.001976,0.00941,0.014981,0.023546,0.025943,0.028717,0.031992,0.035955,0.040913,0.047413,0.056549,0.071005,0.100435,0.11125,0.12617,0.136191
2299,84.6,20.6,0.0001,0.003065,0.010495,0.016086,0.024705,0.027119,0.029915,0.033216,0.037211,0.04221,0.048761,0.057965,0.072516,0.10208,0.112924,0.127868,0.137895
2300,84.8,20.6,0.0001,0.003902,0.011106,0.016565,0.025028,0.027406,0.030163,0.033422,0.037371,0.042318,0.04881,0.057943,0.072401,0.101824,0.112628,0.127525,0.137527
2301,85,20.6,0.0001,0.00449,0.011361,0.016615,0.024814,0.027128,0.029814,0.032995,0.036856,0.041702,0.048073,0.057056,0.071314,0.100434,0.111155,0.125963,0.135916
2302,85.2,20.6,0.001032,0.005203,0.011688,0.016682,0.02452,0.026738,0.029317,0.032375,0.036093,0.040765,0.046919,0.055609,0.070241,0.100239,0.111274,0.126524,0.136783
2303,85.4,20.6,0.001616,0.005521,0.011613,0.016328,0.023757,0.025865,0.028318,0.031492,0.035388,0.04027,0.04668,0.055707,0.070027,0.099326,0.110148,0.125135,0.135238
2304,85.6,20.6,0.001886,0.005569,0.01134,0.015832,0.023617,0.025903,0.028558,0.031702,0.03552,0.040316,0.046626,0.055538,0.069724,0.098882,0.10969,0.125529,0.136213
2305,85.8,20.6,0.003977,0.007977,0.014025,0.019262,0.027534,0.029841,0.032508,0.035649,0.039439,0.044162,0.050323,0.058929,0.072425,0.100859,0.111522,0.12615,0.135938
2306,86,20.6,0.003165,0.007134,0.013797,0.019231,0.027689,0.030068,0.032829,0.036092,0.040047,0.045,0.051497,0.061037,0.076778,0.10854,0.120173,0.136225,0.147021
2307,86.2,20.6,0.00388,0.008428,0.016201,0.022162,0.031452,0.034066,0.037097,0.040679,0.045019,0.050969,0.058837,0.069818,0.087041,0.121684,0.134318,0.151698,0.163344
2308,86.4,20.6,0.005198,0.010951,0.01966,0.026331,0.036696,0.039678,0.043451,0.047889,0.053236,0.059889,0.068547,0.080603,0.099432,0.136963,0.150526,0.169071,0.181436
2309,86.6,20.6,0.005041,0.011096,0.020254,0.027349,0.039846,0.043383,0.047479,0.052315,0.058163,0.065469,0.075023,0.088403,0.10944,0.151755,0.167153,0.188304,0.20247
2310,86.8,20.6,0.006678,0.013373,0.023306,0.032033,0.045601,0.0494,0.053796,0.058976,0.06523,0.073028,0.0832,0.097392,0.119581,0.163779,0.179738,0.201571,0.21614
2311,70.6,20.8,0.009326,0.015417,0.029817,0.044841,0.069722,0.076997,0.085563,0.095855,0.108545,0.124739,0.146418,0.17761,0.228324,0.335288,0.375644,0.432228,0.470823
2312,70.8,20.8,0.009257,0.015093,0.030271,0.045834,0.071618,0.079158,0.088038,0.098709,0.111868,0.128661,0.151144,0.183496,0.236089,0.346983,0.388814,0.447458,0.487443
2313,71,20.8,0.009148,0.015525,0.031198,0.047093,0.073375,0.081052,0.090087,0.100939,0.114312,0.131366,0.154179,0.18697,0.240202,0.352186,0.394356,0.453415,0.493644
2314,71.2,20.8,0.008995,0.015033,0.030699,0.046423,0.072639,0.080296,0.089309,0.100134,0.113476,0.130492,0.153258,0.185987,0.239134,0.35099,0.393125,0.452147,0.492359
2315,73,20.8,0.005138,0.007312,0.014748,0.022675,0.037477,0.041717,0.046674,0.052584,0.059817,0.068978,0.08115,0.098534,0.126589,0.185394,0.207511,0.238464,0.259544
2316,73.2,20.8,0.003904,0.005917,0.011989,0.02022,0.034704,0.038863,0.043726,0.049535,0.05665,0.065676,0.077688,0.094879,0.122699,0.181226,0.203295,0.234224,0.25531
2317,73.4,20.8,0.002783,0.004648,0.012138,0.020887,0.035236,0.039338,0.044126,0.04983,0.056803,0.065621,0.077318,0.093992,0.120839,0.176898,0.197915,0.227276,0.247234
2318,73.6,20.8,0.001729,0.003477,0.011159,0.019863,0.033749,0.037727,0.042376,0.047919,0.054701,0.06329,0.074699,0.090986,0.117265,0.172296,0.192974,0.221893,0.241574
2319,73.8,20.8,0.000704,0.002353,0.011145,0.019613,0.033155,0.037039,0.04158,0.046999,0.053631,0.062035,0.073204,0.089162,0.114925,0.168943,0.189258,0.217681,0.237031
2320,74,20.8,0.00034,0.002869,0.013609,0.022259,0.035979,0.03989,0.044452,0.049877,0.056495,0.064846,0.075892,0.091581,0.116713,0.168803,0.188221,0.215251,0.233569
2321,74.2,20.8,0.00034,0.002051,0.011428,0.019985,0.033691,0.037627,0.042233,0.047731,0.054464,0.063003,0.074361,0.0906,0.116842,0.171932,0.192663,0.221663,0.241403
2322,74.4,20.8,0.00034,0.001212,0.009774,0.018477,0.032531,0.036593,0.041358,0.047062,0.054073,0.062995,0.074911,0.092039,0.119895,0.178892,0.20123,0.232576,0.253962
2323,74.6,20.8,0.00034,0.00034,0.006323,0.014806,0.029303,0.033542,0.038539,0.044555,0.051995,0.06153,0.074371,0.093001,0.12366,0.189662,0.214939,0.250618,0.275083
2324,74.8,20.8,0.00034,0.001016,0.007347,0.016897,0.032776,0.037401,0.042845,0.049388,0.057465,0.067794,0.081669,0.101742,0.13465,0.205066,0.231898,0.269652,0.295453
2325,75,20.8,0.00034,0.00034,0.006228,0.014957,0.031636,0.036525,0.042296,0.049254,0.05787,0.068931,0.083852,0.105542,0.141306,0.21844,0.247984,0.289655,0.318188
2326,75.2,20.8,0.00034,0.00127,0.007977,0.017132,0.034766,0.039918,0.045991,0.053303,0.062343,0.073925,0.089516,0.11212,0.149268,0.228962,0.259356,0.302111,0.331314
2327,75.4,20.8,0.00034,0.002081,0.009279,0.018356,0.036446,0.041725,0.047944,0.055426,0.064671,0.076505,0.092419,0.115466,0.153282,0.234203,0.265,0.308269,0.337794
2328,75.6,20.8,0.00034,0.001586,0.008849,0.018495,0.036517,0.041777,0.047975,0.05543,0.064642,0.076435,0.092292,0.11525,0.152918,0.233496,0.264155,0.307233,0.336639
2329,75.8,20.8,0.00034,0.001635,0.008976,0.017662,0.035014,0.040085,0.046064,0.053262,0.062161,0.073562,0.088907,0.111151,0.147696,0.226046,0.255911,0.297928,0.326647
2330,76,20.8,0.00034,0.001509,0.008618,0.018306,0.034986,0.039844,0.045563,0.052436,0.060919,0.071767,0.086332,0.10739,0.141878,0.215514,0.243509,0.282841,0.309695
2331,76.2,20.8,0.00034,0.001903,0.010225,0.020004,0.035989,0.040611,0.046033,0.052529,0.060516,0.070685,0.084278,0.103815,0.135588,0.202765,0.228128,0.263632,0.287791
2332,76.4,20.8,0.00034,0.00095,0.007893,0.016704,0.031404,0.035668,0.040676,0.046687,0.05409,0.063536,0.076194,0.094449,0.124267,0.187771,0.211895,0.245785,0.268919
2333,76.6,20.8,0.00034,0.00034,0.007054,0.01519,0.028993,0.03299,0.037684,0.043312,0.050241,0.059074,0.0709,0.08794,0.115745,0.174891,0.197352,0.228914,0.250462
2334,76.8,20.8,0.00034,0.00034,0.006593,0.014128,0.027045,0.030765,0.035127,0.040344,0.046754,0.054905,0.065791,0.081429,0.106864,0.160754,0.181169,0.20983,0.229385
2335,77,20.8,0.00034,0.00034,0.003776,0.010037,0.021915,0.025346,0.029372,0.034197,0.040136,0.047709,0.057852,0.072482,0.096406,0.147539,0.167042,0.19453,0.213355
2336,77.2,20.8,0.00034,0.00034,0.004481,0.009365,0.020134,0.023399,0.02722,0.031785,0.037382,0.044496,0.053985,0.067616,0.089794,0.136898,0.154791,0.179961,0.197168
2337,77.4,20.8,0.00034,0.00034,0.004929,0.009656,0.020074,0.023292,0.027041,0.031499,0.036936,0.043804,0.052906,0.065875,0.086766,0.13047,0.146892,0.169847,0.185454
2338,77.6,20.8,0.00034,0.00034,0.003062,0.007571,0.016994,0.020095,0.023705,0.027994,0.033228,0.039835,0.048593,0.061076,0.081208,0.123424,0.139318,0.161572,0.176723
2339,77.8,20.8,0.00034,0.00034,0.003144,0.007354,0.016397,0.019481,0.023066,0.027318,0.032495,0.039018,0.047647,0.059916,0.079639,0.120847,0.136317,0.157939,0.172637
2340,78,20.8,0.00034,0.00052,0.004937,0.008756,0.018936,0.022018,0.025583,0.029788,0.034877,0.041248,0.049606,0.06138,0.080075,0.118413,0.132609,0.152305,0.165609
